ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
9.679287739911535127e+00,-2.512247768035282380e+00,0.000000000000000000e+00
9.685831611296828569e+00,-2.486898871607587491e+00,0.000000000000000000e+00
9.692309097076911684e+00,-2.461532930253041762e+00,0.000000000000000000e+00
9.698720152855813126e+00,-2.436150117827000638e+00,0.000000000000000000e+00
9.705064734692857797e+00,-2.410750608300460396e+00,0.000000000000000000e+00
9.711342799102979484e+00,-2.385334575758857767e+00,0.000000000000000000e+00
9.717554303057019283e+00,-2.359902194400859354e+00,0.000000000000000000e+00
9.723699203982015149e+00,-2.334453638537193232e+00,0.000000000000000000e+00
9.729777459761491443e+00,-2.308989082589437469e+00,0.000000000000000000e+00
9.735789028735762685e+00,-2.283508701088823312e+00,0.000000000000000000e+00
9.741733869702194681e+00,-2.258012668675067225e+00,0.000000000000000000e+00
9.747611941915511835e+00,-2.232501160095128778e+00,0.000000000000000000e+00
9.753423205088058268e+00,-2.206974350202057344e+00,0.000000000000000000e+00
9.759167619390082038e+00,-2.181432413953757532e+00,0.000000000000000000e+00
9.764845145450006925e+00,-2.155875526411817233e+00,0.000000000000000000e+00
9.770455744354700656e+00,-2.130303862740300147e+00,0.000000000000000000e+00
9.775999377649743138e+00,-2.104717598204533857e+00,0.000000000000000000e+00
9.781476007339687584e+00,-2.079116908169918787e+00,0.000000000000000000e+00
9.786885595888328737e+00,-2.053501968100726494e+00,0.000000000000000000e+00
9.792228106218948014e+00,-2.027872953558897517e+00,0.000000000000000000e+00
9.797503501714574625e+00,-2.002230040202835237e+00,0.000000000000000000e+00
9.802711746218237820e+00,-1.976573403786205940e+00,0.000000000000000000e+00
9.807852804033210248e+00,-1.950903220156731344e+00,0.000000000000000000e+00
9.812926639923256644e+00,-1.925219665254975565e+00,0.000000000000000000e+00
9.817933219112870091e+00,-1.899522915113156518e+00,0.000000000000000000e+00
9.822872507287520705e+00,-1.873813145853922890e+00,0.000000000000000000e+00
9.827744470593875903e+00,-1.848090533689162873e+00,0.000000000000000000e+00
9.832549075640045544e+00,-1.822355254918779810e+00,0.000000000000000000e+00
9.837286289495800418e+00,-1.796607485929502035e+00,0.000000000000000000e+00
9.841956079692813830e+00,-1.770847403193645864e+00,0.000000000000000000e+00
9.846558414224857003e+00,-1.745075183267951857e+00,0.000000000000000000e+00
9.851093261548047764e+00,-1.719291002792320722e+00,0.000000000000000000e+00
9.855560590581051272e+00,-1.693495038488647353e+00,0.000000000000000000e+00
9.859960370705293187e+00,-1.667687467159582271e+00,0.000000000000000000e+00
9.864292571765171047e+00,-1.641868465687330358e+00,0.000000000000000000e+00
9.868557164068263887e+00,-1.616038211032444716e+00,0.000000000000000000e+00
9.872754118385534738e+00,-1.590196880232590315e+00,0.000000000000000000e+00
9.876883405951526029e+00,-1.564344650401363612e+00,0.000000000000000000e+00
9.880944998464565643e+00,-1.538481698727053093e+00,0.000000000000000000e+00
9.884938868086951658e+00,-1.512608202471425134e+00,0.000000000000000000e+00
9.888864987445151300e+00,-1.486724338968534509e+00,0.000000000000000000e+00
9.892723329629975026e+00,-1.460830285623492264e+00,0.000000000000000000e+00
9.896513868196784358e+00,-1.434926219911232259e+00,0.000000000000000000e+00
9.900236577165648200e+00,-1.409012319375319899e+00,0.000000000000000000e+00
9.903891431021536462e+00,-1.383088761626737107e+00,0.000000000000000000e+00
9.907478404714492370e+00,-1.357155724342636871e+00,0.000000000000000000e+00
9.910997473659797663e+00,-1.331213385265153093e+00,0.000000000000000000e+00
9.914448613738148453e+00,-1.305261922200182223e+00,0.000000000000000000e+00
9.917831801295815097e+00,-1.279301513016145808e+00,0.000000000000000000e+00
9.921147013144812732e+00,-1.253332335642773465e+00,0.000000000000000000e+00
9.924394226563046928e+00,-1.227354568069907392e+00,0.000000000000000000e+00
9.927573419294480672e+00,-1.201368388346258032e+00,0.000000000000000000e+00
9.930684569549285357e+00,-1.175373974578182601e+00,0.000000000000000000e+00
9.933727656003984663e+00,-1.149371504928491383e+00,0.000000000000000000e+00
9.936702657801602001e+00,-1.123361157615200057e+00,0.000000000000000000e+00
9.939609554551811499e+00,-1.097343110910316444e+00,0.000000000000000000e+00
9.942448326331067676e+00,-1.071317543138610828e+00,0.000000000000000000e+00
9.945218953682745777e+00,-1.045284632676419356e+00,0.000000000000000000e+00
9.947921417617276774e+00,-1.019244557950395480e+00,0.000000000000000000e+00
9.950555699612271709e+00,-9.931974974362955955e-01,0.000000000000000000e+00
9.953121781612662033e+00,-9.671436296577561320e-01,0.000000000000000000e+00
