time (sec),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.03030E+02,2.5170378647781900E+00,0.0000000000000000E+00,-1.6868373920662000E+00
2.03040E+02,2.5236114439465800E+00,0.0000000000000000E+00,-1.6949882831399400E+00
2.03050E+02,2.5301801167452000E+00,0.0000000000000000E+00,-1.7031407977108300E+00
2.03060E+02,2.5367439422989700E+00,0.0000000000000000E+00,-1.7112948814302300E+00
2.03070E+02,2.5433029793608100E+00,0.0000000000000000E+00,-1.7194504805821600E+00
2.03080E+02,2.5498572863120800E+00,0.0000000000000000E+00,-1.7276075420769100E+00
2.03090E+02,2.5564069211630400E+00,0.0000000000000000E+00,-1.7357660134446500E+00
2.03100E+02,2.5629519415534000E+00,0.0000000000000000E+00,-1.7439258428291900E+00
2.03110E+02,2.5694924047528200E+00,0.0000000000000000E+00,-1.7520869789817500E+00
2.03120E+02,2.5760283676615500E+00,0.0000000000000000E+00,-1.7602493712547700E+00
2.03130E+02,2.5825598868109600E+00,0.0000000000000000E+00,-1.7684129695958400E+00
2.03140E+02,2.5890870183642400E+00,0.0000000000000000E+00,-1.7765777245416400E+00
2.03150E+02,2.5956098181170500E+00,0.0000000000000000E+00,-1.7847435872119500E+00
2.03160E+02,2.6021283414981900E+00,0.0000000000000000E+00,-1.7929105093037200E+00
2.03170E+02,2.6086426435703200E+00,0.0000000000000000E+00,-1.8010784430852100E+00
2.03180E+02,2.6151527790307700E+00,0.0000000000000000E+00,-1.8092473413901800E+00
2.03190E+02,2.6216588022122300E+00,0.0000000000000000E+00,-1.8174171576121300E+00
2.03200E+02,2.6281607670836000E+00,0.0000000000000000E+00,-1.8255878456985700E+00
2.03210E+02,2.6346587272508200E+00,0.0000000000000000E+00,-1.8337593601454100E+00
2.03220E+02,2.6411527359576700E+00,0.0000000000000000E+00,-1.8419316559913700E+00
2.03230E+02,2.6476428460867000E+00,0.0000000000000000E+00,-1.8501046888124200E+00
2.03240E+02,2.6541291101600900E+00,0.0000000000000000E+00,-1.8582784147163100E+00
2.03250E+02,2.6606115803406000E+00,0.0000000000000000E+00,-1.8664527903371400E+00
2.03260E+02,2.6670903084324400E+00,0.0000000000000000E+00,-1.8746277728299900E+00
2.03270E+02,2.6735653458823300E+00,0.0000000000000000E+00,-1.8828033198655900E+00
2.03280E+02,2.6800367437804100E+00,0.0000000000000000E+00,-1.8909793896250400E+00
2.03290E+02,2.6865045528612500E+00,0.0000000000000000E+00,-1.8991559407946400E+00
2.03300E+02,2.6929688235049100E+00,0.0000000000000000E+00,-1.9073329325606400E+00
2.03310E+02,2.6994296057379400E+00,0.0000000000000000E+00,-1.9155103246042000E+00
2.03320E+02,2.7058869492344700E+00,0.0000000000000000E+00,-1.9236880770962800E+00
2.03330E+02,2.7123409033172500E+00,0.0000000000000000E+00,-1.9318661506926300E+00
2.03340E+02,2.7187915169587800E+00,0.0000000000000000E+00,-1.9400445065288400E+00
2.03350E+02,2.7252388387824200E+00,0.0000000000000000E+00,-1.9482231062154100E+00
2.03360E+02,2.7316829170634900E+00,0.0000000000000000E+00,-1.9564019118328500E+00
2.03370E+02,2.7381237997304500E+00,0.0000000000000000E+00,-1.9645808859269300E+00
2.03380E+02,2.7445615343660200E+00,0.0000000000000000E+00,-1.9727599915038400E+00
2.03390E+02,2.7509961682083900E+00,0.0000000000000000E+00,-1.9809391920254700E+00
2.03400E+02,2.7574277481524000E+00,0.0000000000000000E+00,-1.9891184514047700E+00
2.03410E+02,2.7638563207507500E+00,0.0000000000000000E+00,-1.9972977340010900E+00
2.03420E+02,2.7702819322151900E+00,0.0000000000000000E+00,-2.0054770046155700E+00
2.03430E+02,2.7767046284177700E+00,0.0000000000000000E+00,-2.0136562284866500E+00
2.03440E+02,2.7831244548921200E+00,0.0000000000000000E+00,-2.0218353712855000E+00
2.03450E+02,2.7895414568346300E+00,0.0000000000000000E+00,-2.0300143991116600E+00
2.03460E+02,2.7959556791057900E+00,0.0000000000000000E+00,-2.0381932784885400E+00
2.03470E+02,2.8023671662314200E+00,0.0000000000000000E+00,-2.0463719763591000E+00
2.03480E+02,2.8087759624039900E+00,0.0000000000000000E+00,-2.0545504600815400E+00
2.03490E+02,2.8151821114839400E+00,0.0000000000000000E+00,-2.0627286974249800E+00
2.03500E+02,2.8215856570009400E+00,0.0000000000000000E+00,-2.0709066565652600E+00
2.03510E+02,2.8279866421552500E+00,0.0000000000000000E+00,-2.0790843060807400E+00
2.03520E+02,2.8343851098190500E+00,0.0000000000000000E+00,-2.0872616149481100E+00
2.03530E+02,2.8407811025377700E+00,0.0000000000000000E+00,-2.0954385525383500E+00
2.03540E+02,2.8471746625314800E+00,0.0000000000000000E+00,-2.1036150886125700E+00
2.03550E+02,2.8535658316961900E+00,0.0000000000000000E+00,-2.1117911933180700E+00
2.03560E+02,2.8599546516052600E+00,0.0000000000000000E+00,-2.1199668371842900E+00
2.03570E+02,2.8663411635107700E+00,0.0000000000000000E+00,-2.1281419911188900E+00
2.03580E+02,2.8727254083449000E+00,0.0000000000000000E+00,-2.1363166264038000E+00
2.03590E+02,2.8791074267213400E+00,0.0000000000000000E+00,-2.1444907146914200E+00
2.03600E+02,2.8854872589366600E+00,0.0000000000000000E+00,-2.1526642280007200E+00
2.03610E+02,2.8918649449717300E+00,0.0000000000000000E+00,-2.1608371387134600E+00
2.03620E+02,2.8982405244931400E+00,0.0000000000000000E+00,-2.1690094195704700E+00
2.03630E+02,2.9046140368546100E+00,0.0000000000000000E+00,-2.1771810436679000E+00
2.03640E+02,2.9109855210984200E+00,0.0000000000000000E+00,-2.1853519844535400E+00
2.03650E+02,2.9173550159568500E+00,0.0000000000000000E+00,-2.1935222157231800E+00
2.03660E+02,2.9237225598535800E+00,0.0000000000000000E+00,-2.2016917116169900E+00
2.03670E+02,2.9300881909051700E+00,0.0000000000000000E+00,-2.2098604466159800E+00
2.03680E+02,2.9364519469224900E+00,0.0000000000000000E+00,-2.2180283955384300E+00
2.03690E+02,2.9428138654121900E+00,0.0000000000000000E+00,-2.2261955335364200E+00
2.03700E+02,2.9491739835780900E+00,0.0000000000000000E+00,-2.2343618360923100E+00
2.03710E+02,2.9555323383227500E+00,0.0000000000000000E+00,-2.2425272790153900E+00
2.03720E+02,2.9618889662488100E+00,0.0000000000000000E+00,-2.2506918384384000E+00
2.03730E+02,2.9682439036605600E+00,0.0000000000000000E+00,-2.2588554908142300E+00
2.03740E+02,2.9745971865653300E+00,0.0000000000000000E+00,-2.2670182129125700E+00
2.03750E+02,2.9809488506750200E+00,0.0000000000000000E+00,-2.2751799818165900E+00
2.03760E+02,2.9872989314075500E+00,0.0000000000000000E+00,-2.2833407749197200E+00
2.03770E+02,2.9936474638883300E+00,0.0000000000000000E+00,-2.2915005699224000E+00
2.03780E+02,2.9999944829517500E+00,0.0000000000000000E+00,-2.2996593448288600E+00
2.03790E+02,3.0063400231426900E+00,0.0000000000000000E+00,-2.3078170779440200E+00
2.03800E+02,3.0126841187179600E+00,0.0000000000000000E+00,-2.3159737478702700E+00
2.03810E+02,3.0190268036477900E+00,0.0000000000000000E+00,-2.3241293335044500E+00
2.03820E+02,3.0253681116173800E+00,0.0000000000000000E+00,-2.3322838140347200E+00
2.03830E+02,3.0317080760283000E+00,0.0000000000000000E+00,-2.3404371689375600E+00
2.03840E+02,3.0380467300000400E+00,0.0000000000000000E+00,-2.3485893779747200E+00
2.03850E+02,3.0443841063715000E+00,0.0000000000000000E+00,-2.3567404211903100E+00
2.03860E+02,3.0507202377024500E+00,0.0000000000000000E+00,-2.3648902789077500E+00
2.03870E+02,3.0570551562750400E+00,0.0000000000000000E+00,-2.3730389317269600E+00
2.03880E+02,3.0633888940953300E+00,0.0000000000000000E+00,-2.3811863605213800E+00
2.03890E+02,3.0697214828947000E+00,0.0000000000000000E+00,-2.3893325464351800E+00
2.03900E+02,3.0760529541314400E+00,0.0000000000000000E+00,-2.3974774708803600E+00
2.03910E+02,3.0823833389921700E+00,0.0000000000000000E+00,-2.4056211155340200E+00
2.03920E+02,3.0887126683933700E+00,0.0000000000000000E+00,-2.4137634623355200E+00
2.03930E+02,3.0950409729828700E+00,0.0000000000000000E+00,-2.4219044934837700E+00
2.03940E+02,3.1013682831413400E+00,0.0000000000000000E+00,-2.4300441914345000E+00
2.03950E+02,3.1076946289837800E+00,0.0000000000000000E+00,-2.4381825388975700E+00
2.03960E+02,3.1140200403610100E+00,0.0000000000000000E+00,-2.4463195188343000E+00
2.03970E+02,3.1203445468611500E+00,0.0000000000000000E+00,-2.4544551144548300E+00
2.03980E+02,3.1266681778111600E+00,0.0000000000000000E+00,-2.4625893092155300E+00
2.03990E+02,3.1329909622782600E+00,0.0000000000000000E+00,-2.4707220868163900E+00
2.04000E+02,3.1393129290714600E+00,0.0000000000000000E+00,-2.4788534311984700E+00
2.04010E+02,3.1456341067430200E+00,0.0000000000000000E+00,-2.4869833265413500E+00
2.04020E+02,3.1519545235899600E+00,0.0000000000000000E+00,-2.4951117572606600E+00
2.04030E+02,3.1582742076555300E+00,0.0000000000000000E+00,-2.5032387080055800E+00
2.04040E+02,3.1645931867306900E+00,0.0000000000000000E+00,-2.5113641636563400E+00
2.04050E+02,3.1709114883555700E+00,0.0000000000000000E+00,-2.5194881093218700E+00
2.04060E+02,3.1772291398209700E+00,0.0000000000000000E+00,-2.5276105303373100E+00
2.04070E+02,3.1835461681698400E+00,0.0000000000000000E+00,-2.5357314122617000E+00
2.04080E+02,3.1898626001987200E+00,0.0000000000000000E+00,-2.5438507408755400E+00
2.04090E+02,3.1961784624592400E+00,0.0000000000000000E+00,-2.5519685021785200E+00
2.04100E+02,3.2024937812595400E+00,0.0000000000000000E+00,-2.5600846823871900E+00
2.04110E+02,3.2088085826658100E+00,0.0000000000000000E+00,-2.5681992679326500E+00
2.04120E+02,3.2151228925036700E+00,0.0000000000000000E+00,-2.5763122454583000E+00
2.04130E+02,3.2214367363596900E+00,0.0000000000000000E+00,-2.5844236018176000E+00
2.04140E+02,3.2277501395827800E+00,0.0000000000000000E+00,-2.5925333240718300E+00
2.04150E+02,3.2340631272857200E+00,0.0000000000000000E+00,-2.6006413994879200E+00
2.04160E+02,3.2403757243465500E+00,0.0000000000000000E+00,-2.6087478155362500E+00
2.04170E+02,3.2466879554100300E+00,0.0000000000000000E+00,-2.6168525598885100E+00
2.04180E+02,3.2529998448890800E+00,0.0000000000000000E+00,-2.6249556204155500E+00
2.04190E+02,3.2593114169662400E+00,0.0000000000000000E+00,-2.6330569851853000E+00
2.04200E+02,3.2656226955950700E+00,0.0000000000000000E+00,-2.6411566424606300E+00
2.04210E+02,3.2719337045016100E+00,0.0000000000000000E+00,-2.6492545806973500E+00
2.04220E+02,3.2782444671858000E+00,0.0000000000000000E+00,-2.6573507885420900E+00
2.04230E+02,3.2845550069228700E+00,0.0000000000000000E+00,-2.6654452548303200E+00
2.04240E+02,3.2908653467648200E+00,0.0000000000000000E+00,-2.6735379685843200E+00
2.04250E+02,3.2971755095418000E+00,0.0000000000000000E+00,-2.6816289190112200E+00
2.04260E+02,3.3034855178635200E+00,0.0000000000000000E+00,-2.6897180955010000E+00
2.04270E+02,3.3097953941206700E+00,0.0000000000000000E+00,-2.6978054876245600E+00
2.04280E+02,3.3161051604863000E+00,0.0000000000000000E+00,-2.7058910851317900E+00
2.04290E+02,3.3224148389172600E+00,0.0000000000000000E+00,-2.7139748779496700E+00
2.04300E+02,3.3287244511555800E+00,0.0000000000000000E+00,-2.7220568561803700E+00
2.04310E+02,3.3350340187298200E+00,0.0000000000000000E+00,-2.7301370100993800E+00
2.04320E+02,3.3413435629565200E+00,0.0000000000000000E+00,-2.7382153301536700E+00
2.04330E+02,3.3476531049415400E+00,0.0000000000000000E+00,-2.7462918069598500E+00
2.04340E+02,3.3539626655814600E+00,0.0000000000000000E+00,-2.7543664313023500E+00
2.04350E+02,3.3602722655649200E+00,0.0000000000000000E+00,-2.7624391941316500E+00
2.04360E+02,3.3665819253740400E+00,0.0000000000000000E+00,-2.7705100865624600E+00
2.04370E+02,3.3728916652857300E+00,0.0000000000000000E+00,-2.7785790998720100E+00
2.04380E+02,3.3792015053731000E+00,0.0000000000000000E+00,-2.7866462254982500E+00
2.04390E+02,3.3855114655067700E+00,0.0000000000000000E+00,-2.7947114550381900E+00
2.04400E+02,3.3918215653562400E+00,0.0000000000000000E+00,-2.8027747802461500E+00
2.04410E+02,3.3981318243912300E+00,0.0000000000000000E+00,-2.8108361930320700E+00
2.04420E+02,3.4044422618830300E+00,0.0000000000000000E+00,-2.8188956854598700E+00
2.04430E+02,3.4107528969058200E+00,0.0000000000000000E+00,-2.8269532497457500E+00
2.04440E+02,3.4170637483380200E+00,0.0000000000000000E+00,-2.8350088782565800E+00
2.04450E+02,3.4233748348635800E+00,0.0000000000000000E+00,-2.8430625635082700E+00
2.04460E+02,3.4296861749733400E+00,0.0000000000000000E+00,-2.8511142981641700E+00
2.04470E+02,3.4359977869663200E+00,0.0000000000000000E+00,-2.8591640750334800E+00
2.04480E+02,3.4423096889510300E+00,0.0000000000000000E+00,-2.8672118870696300E+00
2.04490E+02,3.4486218988467800E+00,0.0000000000000000E+00,-2.8752577273687900E+00
2.04500E+02,3.4549344343849800E+00,0.0000000000000000E+00,-2.8833015891682900E+00
2.04510E+02,3.4612473131104400E+00,0.0000000000000000E+00,-2.8913434658451100E+00
2.04520E+02,3.4675605523826500E+00,0.0000000000000000E+00,-2.8993833509143200E+00
2.04530E+02,3.4738741693770600E+00,0.0000000000000000E+00,-2.9074212380276600E+00
2.04540E+02,3.4801881810863600E+00,0.0000000000000000E+00,-2.9154571209719900E+00
2.04550E+02,3.4865026043217500E+00,0.0000000000000000E+00,-2.9234909936678600E+00
2.04560E+02,3.4928174557142400E+00,0.0000000000000000E+00,-2.9315228501680400E+00
2.04570E+02,3.4991327517158500E+00,0.0000000000000000E+00,-2.9395526846561000E+00
2.04580E+02,3.5054485086009300E+00,0.0000000000000000E+00,-2.9475804914449700E+00
2.04590E+02,3.5117647424673700E+00,0.0000000000000000E+00,-2.9556062649755200E+00
2.04600E+02,3.5180814692378400E+00,0.0000000000000000E+00,-2.9636299998152200E+00
2.04610E+02,3.5243987046610900E+00,0.0000000000000000E+00,-2.9716516906566700E+00
2.04620E+02,3.5307164643131100E+00,0.0000000000000000E+00,-2.9796713323163300E+00
2.04630E+02,3.5370347635984000E+00,0.0000000000000000E+00,-2.9876889197330900E+00
2.04640E+02,3.5433536177511800E+00,0.0000000000000000E+00,-2.9957044479669600E+00
2.04650E+02,3.5496730418366300E+00,0.0000000000000000E+00,-3.0037179121977600E+00
2.04660E+02,3.5559930507520800E+00,0.0000000000000000E+00,-3.0117293077237700E+00
2.04670E+02,3.5623136592282100E+00,0.0000000000000000E+00,-3.0197386299604700E+00
2.04680E+02,3.5686348818302800E+00,0.0000000000000000E+00,-3.0277458744392000E+00
2.04690E+02,3.5749567329593000E+00,0.0000000000000000E+00,-3.0357510368059500E+00
2.04700E+02,3.5812792268532400E+00,0.0000000000000000E+00,-3.0437541128200400E+00
2.04710E+02,3.5876023775881800E+00,0.0000000000000000E+00,-3.0517550983529200E+00
2.04720E+02,3.5939261990795600E+00,0.0000000000000000E+00,-3.0597539893868900E+00
2.04730E+02,3.6002507050832500E+00,0.0000000000000000E+00,-3.0677507820139100E+00
2.04740E+02,3.6065759091968200E+00,0.0000000000000000E+00,-3.0757454724343700E+00
2.04750E+02,3.6129018248606300E+00,0.0000000000000000E+00,-3.0837380569559000E+00
2.04760E+02,3.6192284653590200E+00,0.0000000000000000E+00,-3.0917285319921600E+00
2.04770E+02,3.6255558438214500E+00,0.0000000000000000E+00,-3.0997168940617000E+00
2.04780E+02,3.6318839732236600E+00,0.0000000000000000E+00,-3.1077031397867700E+00
2.04790E+02,3.6382128663887700E+00,0.0000000000000000E+00,-3.1156872658921700E+00
2.04800E+02,3.6445425359884600E+00,0.0000000000000000E+00,-3.1236692692041200E+00
2.04810E+02,3.6508729945440600E+00,0.0000000000000000E+00,-3.1316491466491300E+00
2.04820E+02,3.6572042544277200E+00,0.0000000000000000E+00,-3.1396268952528600E+00
2.04830E+02,3.6635363278634700E+00,0.0000000000000000E+00,-3.1476025121390400E+00
2.04840E+02,3.6698692269283500E+00,0.0000000000000000E+00,-3.1555759945283600E+00
2.04850E+02,3.6762029635535500E+00,0.0000000000000000E+00,-3.1635473397373800E+00
2.04860E+02,3.6825375495254400E+00,0.0000000000000000E+00,-3.1715165451774800E+00
2.04870E+02,3.6888729964867500E+00,0.0000000000000000E+00,-3.1794836083537600E+00
2.04880E+02,3.6952093159375600E+00,0.0000000000000000E+00,-3.1874485268640200E+00
2.04890E+02,3.7015465192364900E+00,0.0000000000000000E+00,-3.1954112983976900E+00
2.04900E+02,3.7078846176016600E+00,0.0000000000000000E+00,-3.2033719207348300E+00
2.04910E+02,3.7142236221118700E+00,0.0000000000000000E+00,-3.2113303917450700E+00
2.04920E+02,3.7205635437075800E+00,0.0000000000000000E+00,-3.2192867093866400E+00
2.04930E+02,3.7269043931920200E+00,0.0000000000000000E+00,-3.2272408717053300E+00
2.04940E+02,3.7332461812322300E+00,0.0000000000000000E+00,-3.2351928768335100E+00
2.04950E+02,3.7395889183601100E+00,0.0000000000000000E+00,-3.2431427229891700E+00
2.04960E+02,3.7459326149734200E+00,0.0000000000000000E+00,-3.2510904084749300E+00
2.04970E+02,3.7522772813369100E+00,0.0000000000000000E+00,-3.2590359316770600E+00
2.04980E+02,3.7586229275832600E+00,0.0000000000000000E+00,-3.2669792910645700E+00
2.04990E+02,3.7649695637141500E+00,0.0000000000000000E+00,-3.2749204851882200E+00
2.05000E+02,3.7713171996012500E+00,0.0000000000000000E+00,-3.2828595126796200E+00
2.05010E+02,3.7776658449872900E+00,0.0000000000000000E+00,-3.2907963722503000E+00
2.05020E+02,3.7840155094870000E+00,0.0000000000000000E+00,-3.2987310626907900E+00
2.05030E+02,3.7903662025881700E+00,0.0000000000000000E+00,-3.3066635828696900E+00
2.05040E+02,3.7967179336525900E+00,0.0000000000000000E+00,-3.3145939317328300E+00
2.05050E+02,3.8030707119171100E+00,0.0000000000000000E+00,-3.3225221083023100E+00
2.05060E+02,3.8094245464945500E+00,0.0000000000000000E+00,-3.3304481116756800E+00
2.05070E+02,3.8157794463747400E+00,0.0000000000000000E+00,-3.3383719410250500E+00
2.05080E+02,3.8221354204254800E+00,0.0000000000000000E+00,-3.3462935955962100E+00
2.05090E+02,3.8284924773934800E+00,0.0000000000000000E+00,-3.3542130747078100E+00
2.05100E+02,3.8348506259053700E+00,0.0000000000000000E+00,-3.3621303777504700E+00
2.05110E+02,3.8412098744686000E+00,0.0000000000000000E+00,-3.3700455041859900E+00
2.05120E+02,3.8475702314724700E+00,0.0000000000000000E+00,-3.3779584535464900E+00
2.05130E+02,3.8539317051889900E+00,0.0000000000000000E+00,-3.3858692254336000E+00
2.05140E+02,3.8602943037738900E+00,0.0000000000000000E+00,-3.3937778195176700E+00
2.05150E+02,3.8666580352675300E+00,0.0000000000000000E+00,-3.4016842355369100E+00
2.05160E+02,3.8730229075958000E+00,0.0000000000000000E+00,-3.4095884732966500E+00
2.05170E+02,3.8793889285711200E+00,0.0000000000000000E+00,-3.4174905326685400E+00
2.05180E+02,3.8857561058932700E+00,0.0000000000000000E+00,-3.4253904135897300E+00
2.05190E+02,3.8921244471503800E+00,0.0000000000000000E+00,-3.4332881160621500E+00
2.05200E+02,3.8984939598198000E+00,0.0000000000000000E+00,-3.4411836401517100E+00
2.05210E+02,3.9048646512690000E+00,0.0000000000000000E+00,-3.4490769859875700E+00
2.05220E+02,3.9112365287564700E+00,0.0000000000000000E+00,-3.4569681537613600E+00
2.05230E+02,3.9176095994326500E+00,0.0000000000000000E+00,-3.4648571437264700E+00
2.05240E+02,3.9239838703407600E+00,0.0000000000000000E+00,-3.4727439561972800E+00
2.05250E+02,3.9303593484177200E+00,0.0000000000000000E+00,-3.4806285915484600E+00
2.05260E+02,3.9367360404950100E+00,0.0000000000000000E+00,-3.4885110502142400E+00
2.05270E+02,3.9431139532995500E+00,0.0000000000000000E+00,-3.4963913326876900E+00
2.05280E+02,3.9494930934545500E+00,0.0000000000000000E+00,-3.5042694395200300E+00
2.05290E+02,3.9558734674803900E+00,0.0000000000000000E+00,-3.5121453713199100E+00
2.05300E+02,3.9622550817954700E+00,0.0000000000000000E+00,-3.5200191287527400E+00
2.05310E+02,3.9686379427170500E+00,0.0000000000000000E+00,-3.5278907125399800E+00
2.05320E+02,3.9750220564620900E+00,0.0000000000000000E+00,-3.5357601234584700E+00
2.05330E+02,3.9814074291481300E+00,0.0000000000000000E+00,-3.5436273623397900E+00
2.05340E+02,3.9877940667940700E+00,0.0000000000000000E+00,-3.5514924300695400E+00
2.05350E+02,3.9941819753210200E+00,0.0000000000000000E+00,-3.5593553275867100E+00
2.05360E+02,4.0005711605531400E+00,0.0000000000000000E+00,-3.5672160558830300E+00
2.05370E+02,4.0069616282184400E+00,0.0000000000000000E+00,-3.5750746160023300E+00
2.05380E+02,4.0133533839495900E+00,0.0000000000000000E+00,-3.5829310090398800E+00
2.05390E+02,4.0197464332847600E+00,0.0000000000000000E+00,-3.5907852361417500E+00
2.05400E+02,4.0261407816683800E+00,0.0000000000000000E+00,-3.5986372985042400E+00
2.05410E+02,4.0325364344519600E+00,0.0000000000000000E+00,-3.6064871973731700E+00
2.05420E+02,4.0389333968948900E+00,0.0000000000000000E+00,-3.6143349340433600E+00
2.05430E+02,4.0453316741652100E+00,0.0000000000000000E+00,-3.6221805098579500E+00
2.05440E+02,4.0517312713404100E+00,0.0000000000000000E+00,-3.6300239262078400E+00
2.05450E+02,4.0581321934082000E+00,0.0000000000000000E+00,-3.6378651845310500E+00
2.05460E+02,4.0645344452672700E+00,0.0000000000000000E+00,-3.6457042863121800E+00
