time (sec),ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
2.39810E+02,3.2001716113314700E+01,1.2000111605472600E+02,1.7300643309167400E+02
2.39820E+02,3.2001716116374500E+01,1.2000111711298800E+02,1.7300656609770000E+02
2.39830E+02,3.2001716119418300E+01,1.2000111817125000E+02,1.7300669835349900E+02
2.39840E+02,3.2001716122446000E+01,1.2000111922951200E+02,1.7300682986301000E+02
2.39850E+02,3.2001716125457900E+01,1.2000112028777400E+02,1.7300696063015100E+02
2.39860E+02,3.2001716128454000E+01,1.2000112134603700E+02,1.7300709065881700E+02
2.39870E+02,3.2001716131434400E+01,1.2000112240429900E+02,1.7300721995288600E+02
2.39880E+02,3.2001716134399100E+01,1.2000112346256100E+02,1.7300734851621300E+02
2.39890E+02,3.2001716137348200E+01,1.2000112452082300E+02,1.7300747635263500E+02
2.39900E+02,3.2001716140281900E+01,1.2000112557908600E+02,1.7300760346596700E+02
2.39910E+02,3.2001716143200200E+01,1.2000112663734800E+02,1.7300772986000600E+02
2.39920E+02,3.2001716146103100E+01,1.2000112769561100E+02,1.7300785553852600E+02
2.39930E+02,3.2001716148990800E+01,1.2000112875387400E+02,1.7300798050528300E+02
2.39940E+02,3.2001716151863400E+01,1.2000112981213600E+02,1.7300810476401500E+02
2.39950E+02,3.2001716154720900E+01,1.2000113087039900E+02,1.7300822831843700E+02
2.39960E+02,3.2001716157563300E+01,1.2000113192866200E+02,1.7300835117224800E+02
2.39970E+02,3.2001716160390900E+01,1.2000113298692500E+02,1.7300847332912300E+02
2.39980E+02,3.2001716163203600E+01,1.2000113404518800E+02,1.7300859479272300E+02
2.39990E+02,3.2001716166001500E+01,1.2000113510345100E+02,1.7300871556668500E+02
2.40000E+02,3.2001716168784800E+01,1.2000113616171400E+02,1.7300883565463100E+02
2.40010E+02,3.2001716171553400E+01,1.2000113721997700E+02,1.7300895506016100E+02
2.40020E+02,3.2001716174307600E+01,1.2000113827824000E+02,1.7300907378685800E+02
2.40030E+02,3.2001716177047200E+01,1.2000113933650400E+02,1.7300919183828400E+02
2.40040E+02,3.2001716179772500E+01,1.2000114039476700E+02,1.7300930921798600E+02
2.40050E+02,3.2001716182483500E+01,1.2000114145303000E+02,1.7300942592948700E+02
2.40060E+02,3.2001716185180200E+01,1.2000114251129400E+02,1.7300954197629800E+02
2.40070E+02,3.2001716187862800E+01,1.2000114356955700E+02,1.7300965736190500E+02
2.40080E+02,3.2001716190531300E+01,1.2000114462782100E+02,1.7300977208978100E+02
2.40090E+02,3.2001716193185800E+01,1.2000114568608400E+02,1.7300988616337800E+02
2.40100E+02,3.2001716195826300E+01,1.2000114674434800E+02,1.7300999958613000E+02
2.40110E+02,3.2001716198453000E+01,1.2000114780261200E+02,1.7301011236145400E+02
2.40120E+02,3.2001716201066000E+01,1.2000114886087600E+02,1.7301022449274900E+02
2.40130E+02,3.2001716203665200E+01,1.2000114991913900E+02,1.7301033598339500E+02
2.40140E+02,3.2001716206250700E+01,1.2000115097740300E+02,1.7301044683675500E+02
2.40150E+02,3.2001716208822700E+01,1.2000115203566700E+02,1.7301055705617400E+02
2.40160E+02,3.2001716211381200E+01,1.2000115309393100E+02,1.7301066664498100E+02
2.40170E+02,3.2001716213926200E+01,1.2000115415219500E+02,1.7301077560648400E+02
2.40180E+02,3.2001716216457900E+01,1.2000115521045900E+02,1.7301088394397900E+02
2.40190E+02,3.2001716218976300E+01,1.2000115626872400E+02,1.7301099166073900E+02
2.40200E+02,3.2001716221481500E+01,1.2000115732698800E+02,1.7301109876002300E+02
2.40210E+02,3.2001716223973500E+01,1.2000115838525200E+02,1.7301120524507400E+02
2.40220E+02,3.2001716226452400E+01,1.2000115944351600E+02,1.7301131111911400E+02
2.40230E+02,3.2001716228918400E+01,1.2000116050178100E+02,1.7301141638535100E+02
2.40240E+02,3.2001716231371400E+01,1.2000116156004500E+02,1.7301152104697700E+02
2.40250E+02,3.2001716233811500E+01,1.2000116261831000E+02,1.7301162510716400E+02
2.40260E+02,3.2001716236238800E+01,1.2000116367657400E+02,1.7301172856907000E+02
2.40270E+02,3.2001716238653400E+01,1.2000116473483900E+02,1.7301183143583500E+02
2.40280E+02,3.2001716241055200E+01,1.2000116579310300E+02,1.7301193371058400E+02
2.40290E+02,3.2001716243444500E+01,1.2000116685136800E+02,1.7301203539642400E+02
2.40300E+02,3.2001716245821300E+01,1.2000116790963300E+02,1.7301213649644600E+02
2.40310E+02,3.2001716248185500E+01,1.2000116896789700E+02,1.7301223701372600E+02
2.40320E+02,3.2001716250537400E+01,1.2000117002616200E+02,1.7301233695132200E+02
2.40330E+02,3.2001716252876900E+01,1.2000117108442700E+02,1.7301243631227800E+02
2.40340E+02,3.2001716255204100E+01,1.2000117214269200E+02,1.7301253509962100E+02
2.40350E+02,3.2001716257519100E+01,1.2000117320095700E+02,1.7301263331636100E+02
2.40360E+02,3.2001716259822000E+01,1.2000117425922200E+02,1.7301273096549400E+02
2.40370E+02,3.2001716262112700E+01,1.2000117531748700E+02,1.7301282804999900E+02
2.40380E+02,3.2001716264391500E+01,1.2000117637575200E+02,1.7301292457284100E+02
2.40390E+02,3.2001716266658300E+01,1.2000117743401700E+02,1.7301302053696700E+02
2.40400E+02,3.2001716268913100E+01,1.2000117849228200E+02,1.7301311594531000E+02
2.40410E+02,3.2001716271156200E+01,1.2000117955054700E+02,1.7301321080078900E+02
2.40420E+02,3.2001716273387500E+01,1.2000118060881200E+02,1.7301330510630400E+02
2.40430E+02,3.2001716275607000E+01,1.2000118166707700E+02,1.7301339886474400E+02
2.40440E+02,3.2001716277814900E+01,1.2000118272534300E+02,1.7301349207897900E+02
2.40450E+02,3.2001716280011200E+01,1.2000118378360800E+02,1.7301358475186700E+02
2.40460E+02,3.2001716282196000E+01,1.2000118484187300E+02,1.7301367688624900E+02
2.40470E+02,3.2001716284369400E+01,1.2000118590013900E+02,1.7301376848495200E+02
2.40480E+02,3.2001716286531300E+01,1.2000118695840400E+02,1.7301385955078800E+02
2.40490E+02,3.2001716288681800E+01,1.2000118801666900E+02,1.7301395008655400E+02
2.40500E+02,3.2001716290821100E+01,1.2000118907493500E+02,1.7301404009503200E+02
2.40510E+02,3.2001716292949100E+01,1.2000119013320000E+02,1.7301412957899100E+02
2.40520E+02,3.2001716295066000E+01,1.2000119119146600E+02,1.7301421854118400E+02
2.40530E+02,3.2001716297171800E+01,1.2000119224973200E+02,1.7301430698434900E+02
2.40540E+02,3.2001716299266500E+01,1.2000119330799700E+02,1.7301439491121200E+02
2.40550E+02,3.2001716301350200E+01,1.2000119436626300E+02,1.7301448232448200E+02
2.40560E+02,3.2001716303423000E+01,1.2000119542452900E+02,1.7301456922685500E+02
2.40570E+02,3.2001716305484900E+01,1.2000119648279400E+02,1.7301465562101400E+02
2.40580E+02,3.2001716307535900E+01,1.2000119754106000E+02,1.7301474150962600E+02
2.40590E+02,3.2001716309576200E+01,1.2000119859932600E+02,1.7301482689534500E+02
2.40600E+02,3.2001716311605800E+01,1.2000119965759200E+02,1.7301491178081100E+02
2.40610E+02,3.2001716313624800E+01,1.2000120071585800E+02,1.7301499616864900E+02
2.40620E+02,3.2001716315633100E+01,1.2000120177412300E+02,1.7301508006147200E+02
2.40630E+02,3.2001716317630900E+01,1.2000120283238900E+02,1.7301516346187900E+02
2.40640E+02,3.2001716319618200E+01,1.2000120389065500E+02,1.7301524637245300E+02
2.40650E+02,3.2001716321595100E+01,1.2000120494892100E+02,1.7301532879576800E+02
2.40660E+02,3.2001716323561600E+01,1.2000120600718700E+02,1.7301541073437900E+02
2.40670E+02,3.2001716325517800E+01,1.2000120706545300E+02,1.7301549219083200E+02
2.40680E+02,3.2001716327463700E+01,1.2000120812372000E+02,1.7301557316765800E+02
2.40690E+02,3.2001716329399400E+01,1.2000120918198600E+02,1.7301565366737400E+02
2.40700E+02,3.2001716331324900E+01,1.2000121024025200E+02,1.7301573369248400E+02
2.40710E+02,3.2001716333240400E+01,1.2000121129851800E+02,1.7301581324548100E+02
2.40720E+02,3.2001716335145700E+01,1.2000121235678400E+02,1.7301589232884300E+02
2.40730E+02,3.2001716337041100E+01,1.2000121341505000E+02,1.7301597094503400E+02
2.40740E+02,3.2001716338926500E+01,1.2000121447331700E+02,1.7301604909650700E+02
2.40750E+02,3.2001716340802100E+01,1.2000121553158300E+02,1.7301612678570100E+02
2.40760E+02,3.2001716342667700E+01,1.2000121658984900E+02,1.7301620401504400E+02
2.40770E+02,3.2001716344523600E+01,1.2000121764811600E+02,1.7301628078694800E+02
2.40780E+02,3.2001716346369800E+01,1.2000121870638200E+02,1.7301635710381600E+02
2.40790E+02,3.2001716348206200E+01,1.2000121976464800E+02,1.7301643296803600E+02
2.40800E+02,3.2001716350033000E+01,1.2000122082291500E+02,1.7301650838198300E+02
2.40810E+02,3.2001716351850300E+01,1.2000122188118100E+02,1.7301658334802200E+02
2.40820E+02,3.2001716353657900E+01,1.2000122293944800E+02,1.7301665786850400E+02
2.40830E+02,3.2001716355456100E+01,1.2000122399771400E+02,1.7301673194576700E+02
2.40840E+02,3.2001716357244900E+01,1.2000122505598100E+02,1.7301680558213900E+02
2.40850E+02,3.2001716359024300E+01,1.2000122611424700E+02,1.7301687877993300E+02
2.40860E+02,3.2001716360794300E+01,1.2000122717251400E+02,1.7301695154145200E+02
2.40870E+02,3.2001716362555000E+01,1.2000122823078000E+02,1.7301702386898600E+02
2.40880E+02,3.2001716364306500E+01,1.2000122928904700E+02,1.7301709576481300E+02
2.40890E+02,3.2001716366048800E+01,1.2000123034731400E+02,1.7301716723119900E+02
2.40900E+02,3.2001716367782000E+01,1.2000123140558000E+02,1.7301723827039900E+02
2.40910E+02,3.2001716369506000E+01,1.2000123246384700E+02,1.7301730888465500E+02
2.40920E+02,3.2001716371221000E+01,1.2000123352211400E+02,1.7301737907619700E+02
2.40930E+02,3.2001716372927000E+01,1.2000123458038100E+02,1.7301744884724400E+02
2.40940E+02,3.2001716374624100E+01,1.2000123563864700E+02,1.7301751820000500E+02
2.40950E+02,3.2001716376312200E+01,1.2000123669691400E+02,1.7301758713667400E+02
2.40960E+02,3.2001716377991500E+01,1.2000123775518100E+02,1.7301765565943600E+02
2.40970E+02,3.2001716379661900E+01,1.2000123881344800E+02,1.7301772377046300E+02
2.40980E+02,3.2001716381323600E+01,1.2000123987171500E+02,1.7301779147191700E+02
2.40990E+02,3.2001716382976600E+01,1.2000124092998200E+02,1.7301785876594800E+02
2.41000E+02,3.2001716384620900E+01,1.2000124198824800E+02,1.7301792565469400E+02
2.41010E+02,3.2001716386256600E+01,1.2000124304651500E+02,1.7301799214028300E+02
2.41020E+02,3.2001716387883600E+01,1.2000124410478200E+02,1.7301805822483200E+02
2.41030E+02,3.2001716389502200E+01,1.2000124516304900E+02,1.7301812391044400E+02
2.41040E+02,3.2001716391112200E+01,1.2000124622131600E+02,1.7301818919921600E+02
2.41050E+02,3.2001716392713800E+01,1.2000124727958300E+02,1.7301825409322900E+02
2.41060E+02,3.2001716394307000E+01,1.2000124833785000E+02,1.7301831859455500E+02
2.41070E+02,3.2001716395891800E+01,1.2000124939611700E+02,1.7301838270525700E+02
2.41080E+02,3.2001716397468300E+01,1.2000125045438400E+02,1.7301844642738500E+02
2.41090E+02,3.2001716399036500E+01,1.2000125151265100E+02,1.7301850976297800E+02
2.41100E+02,3.2001716400596500E+01,1.2000125257091900E+02,1.7301857271406500E+02
2.41110E+02,3.2001716402148300E+01,1.2000125362918600E+02,1.7301863528266600E+02
2.41120E+02,3.2001716403692000E+01,1.2000125468745300E+02,1.7301869747078700E+02
2.41130E+02,3.2001716405227500E+01,1.2000125574572000E+02,1.7301875928042600E+02
2.41140E+02,3.2001716406755000E+01,1.2000125680398700E+02,1.7301882071357000E+02
2.41150E+02,3.2001716408274500E+01,1.2000125786225400E+02,1.7301888177219400E+02
2.41160E+02,3.2001716409786000E+01,1.2000125892052200E+02,1.7301894245826600E+02
2.41170E+02,3.2001716411289500E+01,1.2000125997878900E+02,1.7301900277374000E+02
2.41180E+02,3.2001716412785200E+01,1.2000126103705600E+02,1.7301906272056200E+02
2.41190E+02,3.2001716414273000E+01,1.2000126209532300E+02,1.7301912230066800E+02
2.41200E+02,3.2001716415753000E+01,1.2000126315359100E+02,1.7301918151598100E+02
2.41210E+02,3.2001716417225300E+01,1.2000126421185800E+02,1.7301924036841800E+02
2.41220E+02,3.2001716418689800E+01,1.2000126527012500E+02,1.7301929885988300E+02
2.41230E+02,3.2001716420146600E+01,1.2000126632839300E+02,1.7301935699227000E+02
2.41240E+02,3.2001716421595800E+01,1.2000126738666000E+02,1.7301941476746500E+02
2.41250E+02,3.2001716423037400E+01,1.2000126844492700E+02,1.7301947218734300E+02
2.41260E+02,3.2001716424471400E+01,1.2000126950319500E+02,1.7301952925376900E+02
2.41270E+02,3.2001716425897800E+01,1.2000127056146200E+02,1.7301958596859700E+02
2.41280E+02,3.2001716427316800E+01,1.2000127161972900E+02,1.7301964233367500E+02
2.41290E+02,3.2001716428728400E+01,1.2000127267799700E+02,1.7301969835083800E+02
2.41300E+02,3.2001716430132500E+01,1.2000127373626400E+02,1.7301975402191100E+02
2.41310E+02,3.2001716431529200E+01,1.2000127479453200E+02,1.7301980934871300E+02
2.41320E+02,3.2001716432918700E+01,1.2000127585279900E+02,1.7301986433305000E+02
2.41330E+02,3.2001716434300800E+01,1.2000127691106700E+02,1.7301991897671900E+02
2.41340E+02,3.2001716435675700E+01,1.2000127796933400E+02,1.7301997328150900E+02
2.41350E+02,3.2001716437043300E+01,1.2000127902760200E+02,1.7302002724920000E+02
2.41360E+02,3.2001716438403800E+01,1.2000128008586900E+02,1.7302008088156000E+02
2.41370E+02,3.2001716439757200E+01,1.2000128114413700E+02,1.7302013418034900E+02
2.41380E+02,3.2001716441103400E+01,1.2000128220240400E+02,1.7302018714731900E+02
2.41390E+02,3.2001716442442600E+01,1.2000128326067200E+02,1.7302023978421200E+02
2.41400E+02,3.2001716443774700E+01,1.2000128431894000E+02,1.7302029209276000E+02
2.41410E+02,3.2001716445099900E+01,1.2000128537720700E+02,1.7302034407468600E+02
2.41420E+02,3.2001716446418000E+01,1.2000128643547500E+02,1.7302039573170600E+02
2.41430E+02,3.2001716447729300E+01,1.2000128749374300E+02,1.7302044706552500E+02
2.41440E+02,3.2001716449033700E+01,1.2000128855201000E+02,1.7302049807784000E+02
2.41450E+02,3.2001716450331200E+01,1.2000128961027800E+02,1.7302054877033700E+02
2.41460E+02,3.2001716451622000E+01,1.2000129066854600E+02,1.7302059914469600E+02
2.41470E+02,3.2001716452905900E+01,1.2000129172681300E+02,1.7302064920258800E+02
2.41480E+02,3.2001716454183100E+01,1.2000129278508100E+02,1.7302069894567200E+02
2.41490E+02,3.2001716455453600E+01,1.2000129384334900E+02,1.7302074837560200E+02
2.41500E+02,3.2001716456717500E+01,1.2000129490161600E+02,1.7302079749402200E+02
2.41510E+02,3.2001716457974700E+01,1.2000129595988400E+02,1.7302084630256600E+02
2.41520E+02,3.2001716459225300E+01,1.2000129701815200E+02,1.7302089480286200E+02
2.41530E+02,3.2001716460469300E+01,1.2000129807642000E+02,1.7302094299652700E+02
2.41540E+02,3.2001716461706800E+01,1.2000129913468700E+02,1.7302099088517100E+02
2.41550E+02,3.2001716462937900E+01,1.2000130019295500E+02,1.7302103847039600E+02
2.41560E+02,3.2001716464162400E+01,1.2000130125122300E+02,1.7302108575379300E+02
2.41570E+02,3.2001716465380500E+01,1.2000130230949100E+02,1.7302113273694800E+02
2.41580E+02,3.2001716466592300E+01,1.2000130336775900E+02,1.7302117942143600E+02
2.41590E+02,3.2001716467797600E+01,1.2000130442602600E+02,1.7302122580882500E+02
2.41600E+02,3.2001716468996700E+01,1.2000130548429400E+02,1.7302127190067500E+02
2.41610E+02,3.2001716470189400E+01,1.2000130654256200E+02,1.7302131769853800E+02
2.41620E+02,3.2001716471375900E+01,1.2000130760083000E+02,1.7302136320395500E+02
2.41630E+02,3.2001716472556200E+01,1.2000130865909800E+02,1.7302140841846300E+02
2.41640E+02,3.2001716473730200E+01,1.2000130971736600E+02,1.7302145334358900E+02
2.41650E+02,3.2001716474898100E+01,1.2000131077563400E+02,1.7302149798085100E+02
2.41660E+02,3.2001716476059900E+01,1.2000131183390200E+02,1.7302154233176100E+02
2.41670E+02,3.2001716477215600E+01,1.2000131289217000E+02,1.7302158639782200E+02
2.41680E+02,3.2001716478365200E+01,1.2000131395043800E+02,1.7302163018052800E+02
2.41690E+02,3.2001716479508800E+01,1.2000131500870500E+02,1.7302167368136900E+02
2.41700E+02,3.2001716480646300E+01,1.2000131606697300E+02,1.7302171690182200E+02
2.41710E+02,3.2001716481777900E+01,1.2000131712524100E+02,1.7302175984336100E+02
2.41720E+02,3.2001716482903600E+01,1.2000131818350900E+02,1.7302180250744800E+02
2.41730E+02,3.2001716484023300E+01,1.2000131924177700E+02,1.7302184489554100E+02
2.41740E+02,3.2001716485137200E+01,1.2000132030004500E+02,1.7302188700908900E+02
2.41750E+02,3.2001716486245200E+01,1.2000132135831300E+02,1.7302192884953100E+02
2.41760E+02,3.2001716487347400E+01,1.2000132241658100E+02,1.7302197041830300E+02
2.41770E+02,3.2001716488443800E+01,1.2000132347484900E+02,1.7302201171683000E+02
2.41780E+02,3.2001716489534500E+01,1.2000132453311700E+02,1.7302205274653100E+02
2.41790E+02,3.2001716490619400E+01,1.2000132559138500E+02,1.7302209350881600E+02
2.41800E+02,3.2001716491698700E+01,1.2000132664965400E+02,1.7302213400509000E+02
2.41810E+02,3.2001716492772300E+01,1.2000132770792200E+02,1.7302217423675000E+02
2.41820E+02,3.2001716493840200E+01,1.2000132876619000E+02,1.7302221420518300E+02
2.41830E+02,3.2001716494902500E+01,1.2000132982445800E+02,1.7302225391177200E+02
2.41840E+02,3.2001716495959300E+01,1.2000133088272600E+02,1.7302229335789100E+02
2.41850E+02,3.2001716497010500E+01,1.2000133194099400E+02,1.7302233254490800E+02
2.41860E+02,3.2001716498056200E+01,1.2000133299926200E+02,1.7302237147418300E+02
2.41870E+02,3.2001716499096400E+01,1.2000133405753000E+02,1.7302241014706800E+02
2.41880E+02,3.2001716500131200E+01,1.2000133511579800E+02,1.7302244856491000E+02
2.41890E+02,3.2001716501160500E+01,1.2000133617406600E+02,1.7302248672904700E+02
2.41900E+02,3.2001716502184400E+01,1.2000133723233500E+02,1.7302252464081100E+02
2.41910E+02,3.2001716503202900E+01,1.2000133829060300E+02,1.7302256230152700E+02
2.41920E+02,3.2001716504216100E+01,1.2000133934887100E+02,1.7302259971251300E+02
2.41930E+02,3.2001716505224000E+01,1.2000134040713900E+02,1.7302263687507900E+02
2.41940E+02,3.2001716506226600E+01,1.2000134146540700E+02,1.7302267379053100E+02
2.41950E+02,3.2001716507223900E+01,1.2000134252367500E+02,1.7302271046016300E+02
2.41960E+02,3.2001716508216000E+01,1.2000134358194400E+02,1.7302274688526900E+02
