mag_x (uT),mag_y (uT),mag_z (uT)
-7.394106502078502174e+00,-1.941699299905286935e+01,4.683223474774649020e+01
-7.391969520310504471e+00,-1.941176024382254539e+01,4.682697445274014569e+01
-7.364666900930132876e+00,-1.941736790303130888e+01,4.681947873024606821e+01
-7.357849571588586102e+00,-1.942279138886802414e+01,4.682891976940656775e+01
-7.386623257847118929e+00,-1.942068455305256691e+01,4.681591184330219590e+01
-7.380628454339021260e+00,-1.943040622544344487e+01,4.680661638296273708e+01
-7.382495980492088883e+00,-1.943254679859762390e+01,4.682014243962068889e+01
-7.392331921937904227e+00,-1.942085932771775347e+01,4.681096790256339801e+01
-7.367426065231629018e+00,-1.943031830656517300e+01,4.684017570149111975e+01
-7.361281027012043232e+00,-1.942566898017828336e+01,4.682424984975939708e+01
-7.354999325851705905e+00,-1.943449041074582695e+01,4.682046448954328355e+01
-7.364012513992787667e+00,-1.942587368723397390e+01,4.682319779305451135e+01
-7.379753266491035468e+00,-1.942102632071356538e+01,4.682778865998442086e+01
-7.370928563801458999e+00,-1.943492116689425231e+01,4.681232263177946606e+01
-7.366785727680201568e+00,-1.940878304634532014e+01,4.682735312859505683e+01
-7.370238789938835744e+00,-1.942185617870437397e+01,4.682344877748519707e+01
-7.380137549796751628e+00,-1.942226625126277995e+01,4.682179421163613142e+01
-7.350597166895960655e+00,-1.943279279000068627e+01,4.681830305023158445e+01
-7.348944477874992387e+00,-1.942330894866203295e+01,4.681001275315907151e+01
-7.357436653010112515e+00,-1.942066049827400676e+01,4.682146419603280663e+01
-7.382601427724151399e+00,-1.941080625670685933e+01,4.681075489295230341e+01
-7.366005642109522356e+00,-1.942805569454682058e+01,4.684722477363797566e+01
-7.358533138866140355e+00,-1.942354511198701772e+01,4.681555290290253168e+01
-7.357765844320376836e+00,-1.942852952699719538e+01,4.682804902041046091e+01
-7.382891220943533561e+00,-1.941876385219418566e+01,4.680929143550811489e+01
-7.350185989997397584e+00,-1.943827386811596369e+01,4.681965725130550027e+01
-7.356345901262922204e+00,-1.941580190497602487e+01,4.684046230958514911e+01
-7.362242353780485082e+00,-1.942521772847183925e+01,4.682618393715999616e+01
-7.362169754482331463e+00,-1.941737378116782509e+01,4.682918329402520641e+01
-7.369222233917930076e+00,-1.942882663962082646e+01,4.682361931263056221e+01
-7.364723202699043902e+00,-1.944425593342904435e+01,4.682389299955757167e+01
-7.364686356999555983e+00,-1.942847086025992809e+01,4.683118149848304768e+01
-7.338888417587536850e+00,-1.941879821175842125e+01,4.681007699189827775e+01
-7.355025737898900573e+00,-1.943134096187852222e+01,4.681146216307627128e+01
-7.350187523370253828e+00,-1.940039661954604000e+01,4.682551668513596610e+01
-7.349792424769547416e+00,-1.942446786939284564e+01,4.681227158679251232e+01
-7.347982302400152044e+00,-1.943922956831191584e+01,4.683293838954757859e+01
-7.344933673991684842e+00,-1.943403293061715686e+01,4.682129264992485673e+01
-7.348674888959609852e+00,-1.942575506955845555e+01,4.682184127903146731e+01
-7.332170942544510517e+00,-1.943730075160900128e+01,4.681672983105009678e+01
-7.342712448189063323e+00,-1.943281813463176988e+01,4.682168814184920080e+01
-7.340457610024975210e+00,-1.943334136814310398e+01,4.683173074243121903e+01
-7.353193223853486060e+00,-1.941252112963880450e+01,4.682366314100998039e+01
-7.328996359603133115e+00,-1.942196890147362964e+01,4.681843052305061548e+01
-7.328858022090057212e+00,-1.942469411703779159e+01,4.682674341068550206e+01
-7.331476469611214242e+00,-1.943230663938886948e+01,4.682872244406522810e+01
-7.332223417190798287e+00,-1.941744554461354255e+01,4.680105459435434767e+01
-7.352073251570909740e+00,-1.943365237562905889e+01,4.682144550030331231e+01
-7.351462994991950772e+00,-1.942709761714071703e+01,4.681073378437260857e+01
-7.327866798356006406e+00,-1.942801859287243005e+01,4.683178447843664571e+01
-7.341760927578296680e+00,-1.943061151745476778e+01,4.682406736165067684e+01
-7.344389554827507105e+00,-1.943902457563297048e+01,4.682635858031292742e+01
-7.333371055138581340e+00,-1.944558238879896095e+01,4.681035907668423590e+01
-7.339440486878181957e+00,-1.945422011478010660e+01,4.681307258160902052e+01
-7.336750956356470788e+00,-1.943356560530233779e+01,4.681720225412222902e+01
-7.347122530116360295e+00,-1.941783022381499890e+01,4.682458896861128750e+01
-7.337603772260868240e+00,-1.946032185894447863e+01,4.681086861461270843e+01
-7.315465231474460595e+00,-1.944292149177676876e+01,4.682801147914036477e+01
-7.310218037195669538e+00,-1.942739533642523142e+01,4.682734504945689480e+01
-7.321523858222500181e+00,-1.944344256035293483e+01,4.682964636522071800e+01
-7.323090271068799950e+00,-1.943564089721475696e+01,4.682245864699941507e+01
-7.331113169104498617e+00,-1.944686095883890431e+01,4.680342582535232054e+01
-7.321625419346727170e+00,-1.944165326413109796e+01,4.683687100987307872e+01
-7.329126154936246529e+00,-1.941867470215628444e+01,4.682413445395945217e+01
-7.311615801735972475e+00,-1.941803326874901359e+01,4.683082732873916143e+01
-7.348840147358215447e+00,-1.943783449615668601e+01,4.680687647289769870e+01
-7.313062402511262938e+00,-1.944446677214734365e+01,4.682970030573348907e+01
-7.324285520916379966e+00,-1.942974705529844570e+01,4.681906014416040307e+01
-7.302246500268253726e+00,-1.944231029364290109e+01,4.682379024939741186e+01
-7.333989191532061191e+00,-1.944082783091483435e+01,4.680519967964706751e+01
-7.320117707070509461e+00,-1.944257182367852366e+01,4.681864346029828994e+01
-7.317841186099253825e+00,-1.943392837523317596e+01,4.683344485246979616e+01
-7.313533045191559445e+00,-1.944660430589852496e+01,4.682700289033836327e+01
-7.317557116425863484e+00,-1.944747940537640929e+01,4.681385170578892030e+01
-7.327772038950878475e+00,-1.944722452864839113e+01,4.683549302510144230e+01
-7.323484086100406465e+00,-1.942608418140312310e+01,4.682076539162074624e+01
-7.318481373001469059e+00,-1.944098573271580932e+01,4.682205522026766431e+01
-7.330461074278929345e+00,-1.945244430549811909e+01,4.681930252677788218e+01
-7.328763580804476874e+00,-1.944810718222277401e+01,4.683157540357183990e+01
-7.314772991681488534e+00,-1.942673161729602782e+01,4.684631198526218299e+01
-7.307358754315792737e+00,-1.946515420664861296e+01,4.683009503243703620e+01
-7.318888344300708226e+00,-1.943008171320517263e+01,4.683065604235157053e+01
-7.327197850888201636e+00,-1.943548207569559239e+01,4.683279687319811302e+01
-7.316077941812936913e+00,-1.944791925509746378e+01,4.680606423766897706e+01
-7.307936963092714677e+00,-1.943493882581774912e+01,4.680919719413193292e+01
-7.315577538998331519e+00,-1.944189502891316934e+01,4.684296133617090163e+01
-7.338086298006826880e+00,-1.943600956010744341e+01,4.681455957611629515e+01
-7.342473406410727321e+00,-1.944417436756038953e+01,4.682940647358622499e+01
-7.312438455332246789e+00,-1.945043651536247253e+01,4.680906016953563409e+01
-7.324254373569552889e+00,-1.945462349435014104e+01,4.680974529978779231e+01
-7.305348752211083152e+00,-1.944156525525894708e+01,4.681619542718085825e+01
-7.312861689041586288e+00,-1.944069712582114562e+01,4.681770661594900673e+01
-7.295309280672302776e+00,-1.943619133613469430e+01,4.683455441096974425e+01
-7.313766451479675190e+00,-1.944252170252162415e+01,4.681507707387003592e+01
-7.308850932849185966e+00,-1.943024376513717399e+01,4.681265473033388247e+01
-7.298127347820236643e+00,-1.942861257607330572e+01,4.683214728670236582e+01
-7.295040409626500910e+00,-1.945106243116910605e+01,4.680672779302892650e+01
-7.307185109160118763e+00,-1.945719493434150849e+01,4.682548499518136254e+01
-7.323729392054367793e+00,-1.945659159449413522e+01,4.683721124920789691e+01
-7.316062864614217176e+00,-1.945038468957388034e+01,4.681979421517576156e+01
-7.316001018742682938e+00,-1.945864407683993136e+01,4.680696842090224408e+01
-7.306884204955578888e+00,-1.943723893920038748e+01,4.683140800033876872e+01
-7.296295642093682865e+00,-1.944068311803247440e+01,4.682601085438532351e+01
-7.312454279857472983e+00,-1.943725646551499864e+01,4.681210211700638979e+01
-7.307150256143168043e+00,-1.944851526808245268e+01,4.682109619596457151e+01
-7.285659944110147279e+00,-1.944956302331876685e+01,4.680497630827359501e+01
-7.312852058062179417e+00,-1.944616109095434808e+01,4.681444177935023276e+01
-7.294882283470509599e+00,-1.944852385242662862e+01,4.681972848880611338e+01
-7.305454133615969958e+00,-1.944622225389113979e+01,4.682421538845774478e+01
-7.290585376567077169e+00,-1.946481810630892539e+01,4.681671055208067855e+01
-7.295984809393261550e+00,-1.945058357482280442e+01,4.680720291746450812e+01
-7.281986406106020659e+00,-1.947072487381784356e+01,4.683178194089006041e+01
-7.299162082099384996e+00,-1.941679662726921407e+01,4.682148379626863743e+01
-7.302791408645292748e+00,-1.945582808206136249e+01,4.682639776186261571e+01
-7.282087374155930881e+00,-1.945012362984074983e+01,4.682975545414649332e+01
-7.276644188881298270e+00,-1.946733289846764592e+01,4.681649676032353824e+01
-7.288252073933827901e+00,-1.942835751283281809e+01,4.682627984096511398e+01
-7.304839282971961723e+00,-1.945424257528739531e+01,4.681663770724847495e+01
-7.294250400787038124e+00,-1.945782035213661132e+01,4.682167101840021672e+01
-7.290668549217209637e+00,-1.943504589513751313e+01,4.684538756228528911e+01
-7.291234337943493848e+00,-1.945961323660018394e+01,4.682418905331105208e+01
-7.288810523939627473e+00,-1.946183410077645703e+01,4.682157873233608569e+01
-7.286311755715257021e+00,-1.945306397483631144e+01,4.680977819255639361e+01
-7.292528314748035534e+00,-1.944395518038331261e+01,4.682051183196272603e+01
-7.284825584446428692e+00,-1.944983639696086541e+01,4.682165374939334157e+01
-7.303684423731758635e+00,-1.945191622086719363e+01,4.682349848187823227e+01
-7.293334768833518389e+00,-1.946099192358128960e+01,4.682863305998198200e+01
-7.279506102584039517e+00,-1.946183327637051619e+01,4.680686723433766616e+01
-7.293405897515301106e+00,-1.945068759759779908e+01,4.682807531906209420e+01
-7.291988787353101742e+00,-1.945486145436168002e+01,4.681853864159061374e+01
-7.275364062828908018e+00,-1.943590775725843045e+01,4.683490757601251886e+01
-7.287351708520456661e+00,-1.945734254864531820e+01,4.684052514878194984e+01
-7.287787491076897162e+00,-1.943003959479492337e+01,4.680989056972238416e+01
-7.296583840308495716e+00,-1.943900500798620712e+01,4.680833426728531066e+01
-7.298372254606186438e+00,-1.943805249156027770e+01,4.682329612735226476e+01
-7.289632074326028111e+00,-1.943862310770325408e+01,4.682027484187033650e+01
-7.291862323748114605e+00,-1.945196362207299856e+01,4.681572431721573935e+01
-7.274427252549698686e+00,-1.945434530253731609e+01,4.682261910948798089e+01
-7.273954076904900923e+00,-1.945058277157557214e+01,4.682315397373564991e+01
-7.287656464483302621e+00,-1.947661111447773408e+01,4.682224955101164454e+01
-7.277522190114627421e+00,-1.945362894414445165e+01,4.682767374542693517e+01
-7.313798336165995728e+00,-1.945766698686107432e+01,4.680508232972693605e+01
-7.277934835792149393e+00,-1.944267351630066543e+01,4.679301368859973564e+01
-7.280537016391230409e+00,-1.946458562502913381e+01,4.682215772954548783e+01
-7.280580926251167817e+00,-1.945120752482957727e+01,4.682706353267263921e+01
-7.303271180152978381e+00,-1.945633789899341082e+01,4.681505663634177949e+01
-7.287347992820586207e+00,-1.945892267526214425e+01,4.681787411706986290e+01
-7.290990457611328246e+00,-1.944106353202009174e+01,4.681165021709020380e+01
-7.273875560618969338e+00,-1.946392309890121908e+01,4.681751689930158022e+01
-7.304489726920929904e+00,-1.945730984873341995e+01,4.681862304637277816e+01
-7.284286726591513883e+00,-1.945664065055392200e+01,4.680950715358880387e+01
-7.270728317003658958e+00,-1.945261696286910436e+01,4.680828776316759132e+01
-7.278660935970135526e+00,-1.943950294695542880e+01,4.682319146255557740e+01
-7.282605021080669871e+00,-1.947970468777780795e+01,4.682124084339491077e+01
-7.272943800119497482e+00,-1.946812396178517091e+01,4.683690628997614880e+01
-7.286260357767571527e+00,-1.945966024297182528e+01,4.681440833893908149e+01
-7.278403992482139095e+00,-1.946434217722287841e+01,4.681747093216281286e+01
-7.267844661690821439e+00,-1.945549109791057774e+01,4.682118069356846490e+01
-7.275192030893514961e+00,-1.945245013983689475e+01,4.679041842841325405e+01
-7.260676647050465782e+00,-1.944469421438084922e+01,4.680472448638116845e+01
-7.270246158913142409e+00,-1.945622571214298446e+01,4.679953925179881935e+01
-7.273535334100623473e+00,-1.947066422251620921e+01,4.681194062063534034e+01
-7.262210662830087315e+00,-1.945725575283406883e+01,4.683646122908402987e+01
-7.279427281337857991e+00,-1.946658876388897141e+01,4.681504729125545339e+01
-7.267351570882380152e+00,-1.944592583616975645e+01,4.681340611441289212e+01
-7.281309881191726063e+00,-1.944031808036291054e+01,4.684053191688526141e+01
-7.276440247627747659e+00,-1.946657483289650159e+01,4.681491376577729824e+01
-7.288122920246494552e+00,-1.946397772126233860e+01,4.682425917701856122e+01
-7.271050306936776231e+00,-1.944886587259579258e+01,4.682679481025571278e+01
-7.281219818594665050e+00,-1.944183975428605038e+01,4.680297248648956554e+01
-7.287253334670409366e+00,-1.944797240175923037e+01,4.682193170933796722e+01
-7.252426228925617835e+00,-1.945600927643459244e+01,4.682179581699872983e+01
-7.270656287655683059e+00,-1.946574169133392473e+01,4.682630326515374719e+01
-7.280495221845212583e+00,-1.945844647437564134e+01,4.682526675565152630e+01
-7.254910802122640945e+00,-1.947958397295081667e+01,4.681957911655931781e+01
-7.273874774782703945e+00,-1.944630768945012278e+01,4.681566103321511463e+01
-7.268759658365907761e+00,-1.944723379153259302e+01,4.680357276935352218e+01
-7.275855422630723268e+00,-1.945006156917193607e+01,4.682772902836471474e+01
-7.270192685693507073e+00,-1.946331245730485904e+01,4.681992386106843895e+01
-7.237956926156020820e+00,-1.947641772627050472e+01,4.680999817773920313e+01
-7.267105468289705605e+00,-1.947865658149509471e+01,4.683353993857186737e+01
-7.267847764687459744e+00,-1.946441970263976984e+01,4.683324117745423365e+01
-7.257141018820091105e+00,-1.945566100840156665e+01,4.684799884035746231e+01
-7.272173009662010301e+00,-1.946234014522381273e+01,4.681575821007506022e+01
-7.277759374625169642e+00,-1.944643693543269336e+01,4.681861378139753072e+01
-7.265330782867311044e+00,-1.944526450533045647e+01,4.684256112917147163e+01
-7.272332045057673611e+00,-1.945823690306073672e+01,4.682713312653817184e+01
-7.249554141726378020e+00,-1.945541471810879841e+01,4.683170473227244912e+01
-7.244953378288629509e+00,-1.946391881093889609e+01,4.681458075809645436e+01
-7.265242380027881808e+00,-1.946925088575507701e+01,4.681172649475444558e+01
-7.255562738531923905e+00,-1.946258185536427732e+01,4.682524874979808516e+01
-7.266349320640135723e+00,-1.945194942849317954e+01,4.681681089312647970e+01
-7.265755762137263041e+00,-1.946224883981507148e+01,4.682504426368215178e+01
-7.273013017865514129e+00,-1.945401367675354010e+01,4.681366794677149556e+01
-7.273083684184645570e+00,-1.946089317555242459e+01,4.683036863235977165e+01
-7.247938169853508583e+00,-1.948080129798687565e+01,4.681723111165365481e+01
-7.255224933037269786e+00,-1.943879126954684722e+01,4.682630203605539521e+01
-7.251479790543110759e+00,-1.945301376489889833e+01,4.683516648178783015e+01
-7.255275324401560866e+00,-1.945700186140246046e+01,4.681467391080806806e+01
-7.244321464876876782e+00,-1.945830243446744134e+01,4.681944691093425348e+01
-7.259849295796826141e+00,-1.947543551573117071e+01,4.682149856557689560e+01
-7.260440440885370883e+00,-1.947058568893021757e+01,4.682965569145279972e+01
-7.251126115047477505e+00,-1.947417855033828360e+01,4.681884376369162482e+01
-7.236638811492052348e+00,-1.945454367522402706e+01,4.679313890600023740e+01
-7.256765916741375833e+00,-1.948248464001249047e+01,4.684407214046525070e+01
-7.254040716865934435e+00,-1.945544794285662249e+01,4.680889552571679957e+01
-7.249296098726986770e+00,-1.947761680864904577e+01,4.683143604934814874e+01
-7.248447959594787271e+00,-1.945207328078382147e+01,4.681299472302222142e+01
-7.250798357209439438e+00,-1.946181283837667664e+01,4.682288979664951256e+01
-7.261047914114581836e+00,-1.944679943712166548e+01,4.682833558752680858e+01
-7.248634375586226142e+00,-1.946800943433665054e+01,4.681246494688130610e+01
-7.260295688580973739e+00,-1.944132014455133373e+01,4.683433976204616300e+01
-7.257796377102743612e+00,-1.946436657225144629e+01,4.680714248547381828e+01
-7.266237087871554756e+00,-1.948102567343118707e+01,4.682683294878758318e+01
-7.254676120666506023e+00,-1.947094247678067802e+01,4.683658361243813317e+01
-7.274943722711560312e+00,-1.945907070342310874e+01,4.681915873628418012e+01
-7.272483069895893770e+00,-1.946151174335823342e+01,4.682574931043759392e+01
-7.261761360884478655e+00,-1.945568953716625060e+01,4.679486082754287679e+01
-7.244526059755146186e+00,-1.945533133138126658e+01,4.682011931391457438e+01
-7.240473797718634863e+00,-1.945694796296235651e+01,4.683600502488343409e+01
-7.266489947485857748e+00,-1.946268122976874437e+01,4.680559125366237794e+01
-7.248338453077489696e+00,-1.945967924814592820e+01,4.681437980079169137e+01
-7.259422835878404534e+00,-1.946799915104451273e+01,4.681925226756102631e+01
-7.247205388616158928e+00,-1.947241196596516843e+01,4.684519304593526812e+01
-7.246409540526001614e+00,-1.946035548798774428e+01,4.682056512152891514e+01
-7.260632899420551567e+00,-1.947187319453066223e+01,4.683060383162793272e+01
-7.246305223594001532e+00,-1.943891199503142531e+01,4.681295508447949061e+01
-7.254521723917878084e+00,-1.948684721914509765e+01,4.683016891556066241e+01
-7.246025774925342056e+00,-1.946498775228245748e+01,4.683233898372019866e+01
-7.250799110060709651e+00,-1.946500089187888705e+01,4.681856999015577969e+01
-7.233959165242747069e+00,-1.948646393564366974e+01,4.682496580516735207e+01
-7.251037786993004275e+00,-1.947314786974457590e+01,4.682573650580084035e+01
-7.246851034949650661e+00,-1.947274435822923166e+01,4.681868942247855614e+01
-7.231594329572293312e+00,-1.947322902231148234e+01,4.682847192539831127e+01
-7.249859497482673554e+00,-1.948077454192713276e+01,4.681191257779001802e+01
-7.245676061861069606e+00,-1.946185076124574209e+01,4.684040262569255475e+01
-7.257228539389634747e+00,-1.946578980473666576e+01,4.683599425454665521e+01
-7.261833285223954881e+00,-1.945077534437663402e+01,4.682063390048796236e+01
-7.229486973491452417e+00,-1.945804183988786207e+01,4.681723516088723613e+01
-7.254750011274865962e+00,-1.946629658004482266e+01,4.682849688340695593e+01
-7.248531649756812634e+00,-1.946585324492174252e+01,4.682431462606098194e+01
-7.252515335208062019e+00,-1.946308256897954081e+01,4.681828898588035770e+01
-7.242567769879078909e+00,-1.948001118577069946e+01,4.679490729265837246e+01
-7.257390189495588118e+00,-1.945286707965915340e+01,4.681658449553923873e+01
-7.249802893974092832e+00,-1.947106449042184195e+01,4.682463808811737493e+01
-7.260302123897020010e+00,-1.947148126309687299e+01,4.682291036616172164e+01
-7.247448074666722917e+00,-1.946444615093420083e+01,4.680911647489740801e+01
-7.239565010553946856e+00,-1.947842038600538217e+01,4.681036098692205627e+01
-7.238725394361347654e+00,-1.947114195832207528e+01,4.682382186149352776e+01
-7.212739524835954263e+00,-1.946452247229228760e+01,4.681435625399834777e+01
-7.245363086888342075e+00,-1.946981259022544108e+01,4.683227108458628152e+01
-7.240662306707021934e+00,-1.947153050732817192e+01,4.683621829130392200e+01
-7.231424359921783562e+00,-1.947434109109630640e+01,4.680360679271873892e+01
-7.248233904321596199e+00,-1.947151265318262858e+01,4.681748048324875811e+01
-7.239112874849022994e+00,-1.947166599310628143e+01,4.682518363245272752e+01
-7.249452802248087302e+00,-1.946872913709408692e+01,4.682713346562147905e+01
-7.247609397389055630e+00,-1.946444617332415206e+01,4.681557913892712719e+01
-7.232184595737678912e+00,-1.946297875845490566e+01,4.681415823781522079e+01
-7.244753286297185291e+00,-1.947713632849371734e+01,4.683395243930683449e+01
-7.242150718584169589e+00,-1.945885392751655019e+01,4.682899444115432175e+01
-7.236631247892024277e+00,-1.946796215207222502e+01,4.680452424548566626e+01
-7.254032943753300877e+00,-1.949527007867071760e+01,4.681042252073731902e+01
-7.229079643521949983e+00,-1.948112654238362751e+01,4.684086492670363810e+01
-7.228827552514200505e+00,-1.947510464047122269e+01,4.679804425472062945e+01
-7.233094122842050666e+00,-1.948069009571879562e+01,4.682308395629121378e+01
-7.226193128980883174e+00,-1.949600563253128271e+01,4.682525159990213126e+01
-7.234508184143191301e+00,-1.946653212290757651e+01,4.682785624811538128e+01
-7.243906643437521886e+00,-1.947841582178316600e+01,4.683020679520546281e+01
-7.247471912972907937e+00,-1.946055763033264441e+01,4.681210572741320419e+01
-7.261848334157889440e+00,-1.948297713412818410e+01,4.682019098333130813e+01
-7.233169647598888474e+00,-1.946903007007549391e+01,4.681864380440646300e+01
-7.234427596936964910e+00,-1.945509432310046449e+01,4.682188851373050653e+01
-7.247907636292633349e+00,-1.947548617858038256e+01,4.683135409108371761e+01
-7.243417379099876818e+00,-1.945990604922652523e+01,4.681931316698702261e+01
-7.225587656402111314e+00,-1.944838856307503150e+01,4.681400195837397149e+01
-7.251754719582999442e+00,-1.947422412955051385e+01,4.681962163260029541e+01
-7.247275735081327497e+00,-1.948276562036334880e+01,4.682742936831031955e+01
-7.247086916039259030e+00,-1.946715176526569380e+01,4.683254718187579613e+01
-7.252012734937084204e+00,-1.946411584984449661e+01,4.682474845894569881e+01
-7.234378766461585286e+00,-1.947576548917546546e+01,4.683318103833569523e+01
-7.227497873851160826e+00,-1.945552835958681470e+01,4.684721877161817361e+01
-7.233316086193566363e+00,-1.946151994971611643e+01,4.682252264125347097e+01
-7.232800510183900577e+00,-1.946138855581908800e+01,4.681487895347829209e+01
-7.237000613990237419e+00,-1.946312865106921208e+01,4.682763724646981274e+01
-7.245469752402886598e+00,-1.948284383446254964e+01,4.680518624756761170e+01
-7.220572031057941764e+00,-1.945523761790488138e+01,4.682113679145832918e+01
-7.251768584381949267e+00,-1.947426895977896422e+01,4.682506640146369392e+01
-7.248152402274472550e+00,-1.947796826852839658e+01,4.682016774634237066e+01
-7.251267512420829675e+00,-1.945859391514005665e+01,4.681526130920423157e+01
-7.244182500792597956e+00,-1.946501849113536409e+01,4.682510510219664468e+01
-7.236551685487516927e+00,-1.946623013960714843e+01,4.682189520189820797e+01
-7.231491437428901214e+00,-1.947691374364682559e+01,4.681647594259423073e+01
-7.236541830260323493e+00,-1.947546157500386954e+01,4.681855368341192758e+01
-7.246712782876037373e+00,-1.947516732863176259e+01,4.681938624447296604e+01
-7.215605711837601355e+00,-1.947769683472130708e+01,4.681690534999540887e+01
-7.241728602418833205e+00,-1.946369297494334916e+01,4.681691005694874264e+01
-7.229917516949294409e+00,-1.947524040987474336e+01,4.682189133715019125e+01
-7.237214900084356195e+00,-1.948292877837313952e+01,4.682719490901629200e+01
-7.242357216613316773e+00,-1.947835647317291219e+01,4.682370500416008952e+01
-7.250903932896883397e+00,-1.947180764958489974e+01,4.681848824952896138e+01
-7.229489933287674752e+00,-1.948929018338735375e+01,4.682081812807365395e+01
-7.240707083330629956e+00,-1.949127480690546932e+01,4.681008944319759735e+01
-7.239753347783477011e+00,-1.946402795485481008e+01,4.681581931658853080e+01
-7.245339742283725570e+00,-1.945070678721294044e+01,4.682892168654758080e+01
-7.230126386917926418e+00,-1.947655808103488084e+01,4.681591366115236497e+01
-7.224288406880048363e+00,-1.945737295826904756e+01,4.683852878756501781e+01
-7.248793044148764686e+00,-1.947000121945563222e+01,4.683123612771053956e+01
-7.210152802103586112e+00,-1.948674968061545343e+01,4.681227832939988076e+01
-7.240422229122666309e+00,-1.947590515894334828e+01,4.682622356849027767e+01
-7.234027961684028618e+00,-1.948079647457286256e+01,4.681046573031317592e+01
-7.231997336527274278e+00,-1.946946050327620625e+01,4.681911491155336336e+01
-7.224350759172970093e+00,-1.947388088172740339e+01,4.681502948596148883e+01
-7.225672267510299562e+00,-1.949233651697353764e+01,4.681579770928794204e+01
-7.239002814373174388e+00,-1.947107813513381913e+01,4.682096009027349481e+01
-7.240455546558576039e+00,-1.948064844010910690e+01,4.681400744675800496e+01
-7.223439509264395042e+00,-1.947139002532669494e+01,4.681763547192155528e+01
-7.236226532441062176e+00,-1.949802370408302465e+01,4.684636805213996524e+01
-7.230535602967643527e+00,-1.949664804878148772e+01,4.682292889241299605e+01
-7.231791657767617565e+00,-1.946673813012806065e+01,4.683457233417253462e+01
-7.217501405421087313e+00,-1.948167803118809616e+01,4.683018279636728209e+01
-7.228479656613414406e+00,-1.947152280763333820e+01,4.681577141730220859e+01
-7.227325127647560521e+00,-1.946730529984949953e+01,4.680729223103373471e+01
-7.226231499919918200e+00,-1.944920014664425878e+01,4.683721506971868820e+01
-7.226168440269455040e+00,-1.946028716270129166e+01,4.683415252722509337e+01
-7.218925188075369093e+00,-1.947446140905260847e+01,4.681648490456468181e+01
-7.234711576657988807e+00,-1.946719747072175721e+01,4.682703779160527802e+01
-7.233558186583159966e+00,-1.947223631878629746e+01,4.681624913952368416e+01
-7.227744741787232918e+00,-1.946639920526163081e+01,4.682376840302122645e+01
-7.221444116317053741e+00,-1.947525664660082967e+01,4.683186094896872476e+01
-7.215543908949600294e+00,-1.947538189610311576e+01,4.682635719938421914e+01
-7.220419152744519842e+00,-1.946385787538354251e+01,4.684225877124245585e+01
-7.233880225049878376e+00,-1.946834828805068440e+01,4.681742437460025741e+01
-7.212409567810680322e+00,-1.947362100713198885e+01,4.681653116961921057e+01
-7.236474525295943927e+00,-1.947240545190092931e+01,4.682884125694287292e+01
-7.226812001830345444e+00,-1.946818383486129989e+01,4.680083702877837482e+01
-7.217474491005608783e+00,-1.946939430326516529e+01,4.681415303692875085e+01
-7.228413260683641539e+00,-1.948035462879660429e+01,4.682121549357724177e+01
-7.225275121361828035e+00,-1.947740482807171603e+01,4.681734890553246942e+01
-7.229829507762597807e+00,-1.946369511444884992e+01,4.681294859318030888e+01
-7.235026143142540889e+00,-1.947688511791421107e+01,4.681861560983652737e+01
-7.226791838800739498e+00,-1.946508326445951198e+01,4.683214968757555852e+01
-7.231309231891553502e+00,-1.948596420700126686e+01,4.682471516924237420e+01
-7.220506194390893917e+00,-1.946589959549605808e+01,4.682541695843249840e+01
-7.217386120375510750e+00,-1.945392680209353387e+01,4.679789092485190594e+01
-7.211628039591142070e+00,-1.948738078057542822e+01,4.680675623163361365e+01
-7.222548122406109883e+00,-1.945618558071262072e+01,4.683140402000235269e+01
-7.219114618691190088e+00,-1.948684069070146307e+01,4.683044953093649099e+01
-7.239052364663779215e+00,-1.949842564243866860e+01,4.681849149277847033e+01
-7.218194755647687089e+00,-1.948289332376173988e+01,4.680619928835007215e+01
-7.215761052239385798e+00,-1.946283772502360776e+01,4.682995392578177984e+01
-7.231004102545126599e+00,-1.946347886154143580e+01,4.682903220923444110e+01
-7.231671163084795850e+00,-1.946131031927570731e+01,4.679665540668482038e+01
-7.224157358014926089e+00,-1.946640217146461893e+01,4.681518309947903589e+01
-7.223571210257502706e+00,-1.948082290566825492e+01,4.681156975330114278e+01
-7.237603956142580230e+00,-1.947739708646857437e+01,4.681751034427173153e+01
-7.232196709133805967e+00,-1.946767445422392839e+01,4.682509136741212785e+01
-7.216437404085215945e+00,-1.947039375618501111e+01,4.682090700145895568e+01
-7.219156123380940926e+00,-1.946849718557785636e+01,4.682986613761545414e+01
-7.223151301898781185e+00,-1.947179626249856454e+01,4.682071925140679269e+01
-7.229669537693596659e+00,-1.947849395773943115e+01,4.681445757017743148e+01
-7.229004709410838281e+00,-1.948067211652383790e+01,4.681672211467730449e+01
-7.207168881341592837e+00,-1.947406147717432745e+01,4.681672060652791600e+01
-7.230194197145361379e+00,-1.947161068877766610e+01,4.682459815281556104e+01
-7.205772766512246186e+00,-1.949199127066075832e+01,4.684283659187499183e+01
-7.206039058431837674e+00,-1.948619413127530464e+01,4.680992130226962189e+01
-7.214393603141004974e+00,-1.948508138324529071e+01,4.682327019315368943e+01
-7.224556329060325410e+00,-1.949388942477651554e+01,4.681675845078674314e+01
