accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-7.102091854973424786e-04,-2.027734994626137488e-02,-9.802494065764790321e+00
5.764191938773598894e-03,-2.312277154323649775e-02,-9.801257988526367981e+00
5.005982099652800735e-03,-1.808714376833051030e-02,-9.806498947133885480e+00
-1.669610827671497177e-04,-2.261151118641271940e-02,-9.795384328296792731e+00
3.938548155185163380e-03,-1.857037190008004046e-02,-9.799272917715130760e+00
2.776309790031147948e-03,-1.471501916701833251e-02,-9.804714537376684191e+00
5.651436850689670749e-03,-5.427855706213435480e-03,-9.803448337978929672e+00
-4.112494162535827421e-04,-2.698623047002471353e-02,-9.794247745703856367e+00
-1.983472027613586777e-04,-1.284571196247580836e-02,-9.800446589671089725e+00
1.722032800608181606e-03,-1.517884708513678182e-02,-9.807282496494776680e+00
-1.074273159403087239e-03,-1.545265131505527134e-02,-9.808562703537331728e+00
2.947855170995870334e-03,-2.238968623562115345e-02,-9.805817279765989269e+00
3.623367276102878141e-03,-5.350781881686283645e-03,-9.796944738918641704e+00
3.443720565534260855e-03,-7.791909434977531933e-03,-9.798031470810794730e+00
-1.433561905341594958e-04,-9.533028487480305069e-03,-9.798469428776773071e+00
-8.430683192274631560e-03,-8.473659836830453596e-03,-9.800936371565830640e+00
-1.504606697992245945e-03,-1.006574142445735079e-02,-9.790619681711447697e+00
4.563320392407326301e-03,-1.858102179571426843e-02,-9.794616520684503058e+00
3.592888633651976187e-03,-3.903023470933589256e-03,-9.797547261814219866e+00
-6.344217558570230953e-03,-1.697004077544414860e-02,-9.803957674619773854e+00
2.911757870275558276e-03,-1.503363200020038301e-02,-9.802634299641734827e+00
9.033972544003506661e-03,-6.076290901765090367e-03,-9.793217692623338522e+00
4.223228649321703922e-03,-1.587007142319022540e-02,-9.803006868415769404e+00
6.895714023388635483e-03,-1.122920253083248970e-02,-9.807436482142925627e+00
2.163308351137921328e-03,-1.281202637531437573e-02,-9.800336227853856386e+00
2.499818142159452618e-03,-1.183544946970187424e-02,-9.805242295633776806e+00
-9.034188196626259833e-04,-1.408930966854388990e-02,-9.798628627219008180e+00
-7.500219864192836892e-03,-1.554164601172982121e-02,-9.802493983228425023e+00
5.647676135585130708e-03,-1.384549848565862912e-02,-9.796773608861007787e+00
-2.491278430781405321e-03,-1.000517678501207722e-02,-9.804988030383077202e+00
1.781329863796571279e-03,-1.487162752887394995e-02,-9.804546637847119328e+00
-6.156156183919013133e-03,-1.263322703949992278e-02,-9.793420499699475812e+00
4.397620924303269861e-03,-1.433208151895567009e-02,-9.793499156645868453e+00
8.954949381930149641e-04,-1.451418580701437609e-02,-9.802639399209686744e+00
6.853040012348293741e-03,-1.624561085342815167e-02,-9.796620026995853436e+00
3.289853040412877606e-03,-1.109518128114103663e-02,-9.799369993314787308e+00
-5.181173074110755582e-03,-9.787560124996305677e-04,-9.796708286051726944e+00
3.565604079372524174e-03,-9.649927760406584037e-03,-9.804773143293397553e+00
8.204933060889752633e-03,-1.611030623754523827e-02,-9.799457883829106208e+00
-3.220706137330327928e-03,-7.968097528339806307e-03,-9.786859641842557522e+00
2.896546240849931855e-03,1.329684239552503949e-03,-9.801577160998508731e+00
1.969554194215514427e-03,-1.329014813191054141e-02,-9.797007786764856618e+00
2.942907576886653713e-03,-1.153614952415743522e-02,-9.802036181934045800e+00
1.916346695079451656e-03,-1.640467882283890011e-02,-9.802679403049980422e+00
4.755935135837288663e-03,-7.777038421717031094e-03,-9.801918094234022050e+00
3.744911836607260971e-03,-1.823098156224347427e-02,-9.802513913689136160e+00
2.889137451334134517e-03,-1.292583111940672977e-02,-9.803046476756312799e+00
4.324951001680387222e-03,-1.215868499215119053e-02,-9.803490520417792453e+00
2.849509913703748148e-03,-1.768159032471495334e-02,-9.791493084163864324e+00
-1.039669022236700121e-03,-1.743997796239108930e-02,-9.797015175994648217e+00
-4.080683776405279357e-03,-1.299232627682388175e-02,-9.806380145160959572e+00
1.044040816111034380e-02,-1.899369137788326986e-02,-9.801868928675695258e+00
4.148754290401263957e-03,-1.087904098397654215e-02,-9.805124887566922354e+00
1.755938354462740700e-03,-5.118046634129812256e-03,-9.795982850069449910e+00
1.428249043841647902e-03,-1.084758581163974486e-02,-9.806856850851730201e+00
2.561954219799670186e-03,-6.958124659527588352e-03,-9.807859229402820844e+00
-5.150547212199170673e-03,-7.651292951777915671e-03,-9.801618127235109057e+00
-9.059928923420917934e-03,-1.727394884614836396e-02,-9.797776956493397194e+00
-5.922236437746497030e-04,-9.876111662784703774e-03,-9.806572749284136137e+00
6.667670219382680098e-03,-4.351635893715837845e-03,-9.799974371012856622e+00
1.772938753701530168e-03,-9.474117537434413594e-03,-9.796539782538451036e+00
5.061430886259189743e-03,-1.348904892457820914e-03,-9.801260152479279952e+00
-1.855116709375609439e-03,-1.205685694812248278e-02,-9.797329026006416086e+00
3.411740100232449856e-03,-1.570332535548547154e-02,-9.798961566841802195e+00
-5.772009687898164250e-04,-1.189874213679427417e-02,-9.801152909050237838e+00
-1.468062677513068881e-03,-3.318969229750608901e-04,-9.805440908908511943e+00
-6.638156530502896261e-04,-1.209642069844755856e-02,-9.805266742550669434e+00
-3.153713090753774984e-03,-4.603688885010663590e-03,-9.798988802446542579e+00
2.982226607588189544e-03,-3.161605891743468622e-03,-9.790751173417325148e+00
-3.753807556935231395e-04,-2.760762526579348813e-02,-9.803987979519627416e+00
-5.337647696280629558e-03,-5.164419535948758418e-03,-9.804661286903574080e+00
3.335033677177542174e-03,-7.942614448686415030e-03,-9.797717114634739488e+00
6.076862567915020932e-04,-9.848663125034308116e-03,-9.804456272678574891e+00
-9.232207946874309082e-03,-1.394595345201596337e-02,-9.804886845706160869e+00
-6.644202345014757309e-04,-7.714686169812257251e-03,-9.807016115293009761e+00
-3.763715549149204784e-03,-1.156450102188089080e-02,-9.797667497134616710e+00
6.244285223931144487e-04,-6.654597108902420011e-03,-9.794924383529938439e+00
4.074057222695237645e-04,-1.194503786709869529e-02,-9.793569563025585012e+00
-1.434605651655316248e-02,-4.189940737624418647e-03,-9.795897908946257004e+00
-1.966383407894813345e-03,-1.543004787131464078e-02,-9.802463774125380169e+00
-3.511380794953066625e-03,-4.339363827629881022e-03,-9.795197359286829553e+00
5.266198607564252093e-03,-5.049893367772642812e-03,-9.798404318268215007e+00
1.962610552059962897e-03,-1.389807304024089432e-02,-9.795463357938430704e+00
-5.078124234282651271e-03,-1.196316840491808663e-02,-9.798855476656987307e+00
4.007756536153844751e-03,-1.102565443792259854e-02,-9.797547747081278402e+00
5.309253667556705983e-03,-7.863920754933625967e-03,-9.802021063910148158e+00
-2.875207460404789663e-03,-1.095968349917030363e-03,-9.807146970809018427e+00
-5.501611515336886013e-03,-1.129925113485975158e-02,-9.805006490960575860e+00
3.848279264608879102e-03,-2.350129040679092146e-02,-9.796271150176238507e+00
-4.369187522148115614e-03,-1.374472705592369275e-02,-9.810698051238855300e+00
1.841645101646830320e-03,-6.906484619969254814e-03,-9.798263601814145574e+00
4.012853571110681244e-04,-8.340303826095971443e-03,-9.802016198523624269e+00
1.316229467843165390e-03,-1.184305973429223592e-02,-9.802296998728555977e+00
-5.785283422383239067e-03,-7.698655430851776560e-03,-9.796254309048620712e+00
1.670333539184175580e-03,-2.530640844736707466e-03,-9.802395709622572895e+00
-2.321024469512745179e-03,-5.576661454289406558e-03,-9.807737421693870417e+00
4.638503988576240383e-03,-1.019079010742541397e-02,-9.797393774149552925e+00
4.962663305499931746e-03,-8.033628297756383041e-03,-9.796366881141233662e+00
5.085162965254162899e-03,-1.026316565073128947e-02,-9.800533012769001573e+00
6.377925634182885460e-03,-8.559216541653164728e-03,-9.800205127620319701e+00
-2.239876944992018684e-03,-7.950208816016143820e-03,-9.808536983291528344e+00
-3.373477145816744798e-04,-2.385430192215451904e-03,-9.804392857370272552e+00
6.661030076404077585e-03,-1.334990280185180400e-02,-9.802452756103972931e+00
4.639985738586077831e-03,-3.042211598392597152e-03,-9.798178984171190820e+00
-9.439546492255689383e-03,-2.399619128167897186e-02,-9.796881043590389027e+00
-3.041886874370045707e-03,-3.950227255821498265e-03,-9.805357474463987089e+00
2.934757222877554597e-03,3.004916117386529154e-03,-9.796421762128185051e+00
-3.839700276552122059e-03,3.780631210670622883e-04,-9.791875557896915439e+00
-6.633440984898391138e-03,-1.256825160949425965e-02,-9.803661650487502044e+00
4.885518279477878492e-03,-1.736838060837048170e-02,-9.799013152642910285e+00
-4.228399428215720568e-03,-1.360904538702638333e-02,-9.797935295943366540e+00
-3.987239438581667572e-03,-1.003232480798451134e-02,-9.803017706624823191e+00
1.146432993308551477e-03,-1.710884457331895980e-02,-9.805054332647811677e+00
3.842364458084923749e-03,-1.078812189003841224e-02,-9.798778696118361609e+00
-5.879788775316861435e-03,-8.364282540887576708e-03,-9.806215534543573753e+00
-3.762462198863210459e-03,-6.782003471240729588e-03,-9.795206093418615367e+00
-2.217714800162877062e-04,-9.573479866231231900e-03,-9.800600334934179259e+00
-6.090635732129584014e-03,-1.116362085365650049e-02,-9.791067627998135237e+00
7.577389151928416375e-03,-1.945714980990970872e-02,-9.812446738627109255e+00
-2.135203281642689653e-03,-7.006564476454906626e-03,-9.800024502886818922e+00
-7.232092930827513887e-03,-7.832890474079156479e-03,-9.802514810776129295e+00
-4.941013956126995461e-03,-1.186480402550466572e-02,-9.807858828791143679e+00
-8.131036509604113588e-03,-7.839517989307391924e-03,-9.800940431931755015e+00
-2.837275668408222647e-03,-7.774624172999598098e-03,-9.797502511912535184e+00
-4.790544821907493332e-03,-3.866515503009109248e-03,-9.802233294733259328e+00
-7.309028426139058034e-04,-9.454052446925702291e-03,-9.793391346993104207e+00
-9.246238821727186669e-03,1.036791259067491866e-04,-9.792172912592317147e+00
-6.533405596410560637e-03,-1.284070001595496308e-02,-9.807115761259609599e+00
-2.409052986923346067e-03,-7.464465202709902672e-03,-9.800253744221496532e+00
5.440060701055894794e-03,-6.786466388776611278e-03,-9.800609526134470784e+00
-1.020857475240445969e-02,-4.877105391988881093e-03,-9.796179560785104101e+00
1.044711461591668611e-02,-6.243699913092893086e-03,-9.805787231473370724e+00
5.342349764618576280e-04,-4.195018165379351717e-03,-9.797424895194076555e+00
5.692842237586271011e-03,-2.138307302783836079e-03,-9.798250881206733709e+00
1.413343391164519026e-03,-7.843270863299420942e-03,-9.795626720735645776e+00
-4.253012357878479914e-03,-1.057281130435183680e-02,-9.801231945528472878e+00
1.089968795557567927e-02,-1.177225902060638485e-03,-9.806468869306364411e+00
6.020900205502752005e-03,-1.012103404867675110e-02,-9.804990486255611870e+00
1.749269099816254511e-04,-1.209777953651718779e-02,-9.795785899479341197e+00
5.363184216752392951e-03,-2.310984154199858046e-03,-9.793023035833698486e+00
3.393958227145528386e-03,-5.731037443896949170e-03,-9.799982135987555409e+00
8.362847648873680611e-05,-7.523012547295951542e-03,-9.798674437951214955e+00
9.274850314028277405e-04,-5.698395869777449912e-03,-9.789980665311441399e+00
5.078250196460689161e-03,-1.084891864087749944e-02,-9.802589976285895901e+00
-5.474688462644356976e-03,-7.606586887953116667e-03,-9.801826370727560800e+00
-5.622425849760629389e-04,-3.350902033245461292e-03,-9.796238372899697566e+00
-5.328363911761420726e-03,-1.576564644266535697e-02,-9.789828659518422072e+00
-9.337414228816830544e-03,-3.217115402903719494e-03,-9.788816526353109282e+00
7.658307172811479151e-03,-1.893224320666502675e-03,-9.807819444291238753e+00
-4.298981676503609538e-03,-6.079105656491991423e-03,-9.801698247861573066e+00
-2.139508848027307265e-04,-9.076716040813588918e-03,-9.801080957497182666e+00
3.404321986918472376e-03,-7.614484390693286239e-03,-9.800137823282849325e+00
3.093540279459312120e-03,-1.063537449748373775e-03,-9.800109434623458071e+00
-5.872221092690289856e-03,-1.618539239362884463e-02,-9.803175002220614331e+00
-6.565883509392644608e-04,-1.115155512938359635e-02,-9.808842806578518037e+00
1.431443616194180224e-03,-9.257155060728468679e-03,-9.804797528909993787e+00
1.398089309989743179e-02,-1.340494919964888877e-02,-9.803211304092076972e+00
2.046679513351748730e-03,3.784590510091448250e-03,-9.807156944668438570e+00
7.528692324624346958e-04,-2.417387679196161127e-03,-9.793882685363445972e+00
-1.739287039752435019e-03,-9.905635608861092928e-03,-9.800563861373264629e+00
-9.315754365588706752e-04,-6.837923137303417859e-03,-9.797028500456368860e+00
-2.054646011084854801e-04,-1.047752117819119103e-02,-9.800335131802492938e+00
7.570380334331276023e-03,-1.674608097552436961e-02,-9.800851155612402721e+00
3.799239351745508850e-03,-1.431297861768573987e-02,-9.803742458612987321e+00
-4.202612254995937227e-04,3.228165543616319348e-03,-9.810639478538256242e+00
7.161449236643989413e-03,-1.461546137665695015e-02,-9.801035261801494869e+00
7.728891875279277762e-03,-1.771086920257067265e-02,-9.803805018132200289e+00
7.563560729477096338e-04,-4.623402423654610072e-03,-9.801489953817574374e+00
-3.326325198914927700e-03,-6.524629383805078536e-03,-9.794299426605856951e+00
2.032136928628216783e-03,3.049771076997865454e-02,-9.796374480797705786e+00
3.626916453111353120e-03,5.856401683737140484e-02,-9.807423922946382433e+00
2.061169332663186343e-03,8.953920604770215785e-02,-9.799954990190759219e+00
-1.392522299709756349e-03,1.212892551368866118e-01,-9.799657148492627812e+00
-2.490279036726036465e-03,1.420727068992986009e-01,-9.807616301310057239e+00
-3.221607511053237085e-03,1.576724063175280466e-01,-9.803257546580246284e+00
5.117027700234566198e-04,1.770555882672484038e-01,-9.805215878475493696e+00
-7.211060318082922020e-03,1.887294573475615800e-01,-9.799587750263006214e+00
1.140532680201212026e-02,2.058652667497692934e-01,-9.801273799611967874e+00
4.520412840389699365e-03,2.189948065055171977e-01,-9.810551946976312720e+00
-3.909616553905513776e-03,2.280187628464980243e-01,-9.807889039311604051e+00
3.400927327897381759e-03,2.409904298619806318e-01,-9.795632847825981315e+00
-9.892822982228566611e-03,2.552360672195536639e-01,-9.800099590142142603e+00
-2.367348612838453617e-03,2.530764895140883985e-01,-9.794469177152643979e+00
1.423897432064287483e-03,2.673543527107014595e-01,-9.787226066756183229e+00
-3.938127434201802585e-03,2.723555203605745878e-01,-9.796942766506560929e+00
2.761385456236692404e-03,2.815760653181901829e-01,-9.803066689091238572e+00
-3.694869189776684316e-03,2.738759486450100811e-01,-9.796851829501513009e+00
2.046289818265684558e-03,2.922962663913538095e-01,-9.803304411455249223e+00
5.282409125800145537e-03,2.819464762925036894e-01,-9.792922890091720234e+00
3.577582462020821932e-03,2.817451077240338830e-01,-9.807612293893194888e+00
-5.012525406330482595e-03,2.900864930517774720e-01,-9.804224022417130868e+00
-5.854374934882100416e-03,2.991915936570408996e-01,-9.804388055326693774e+00
-3.156188940793739663e-03,2.932491163498109343e-01,-9.795816973431890062e+00
3.421980579542189659e-03,2.993347162543429363e-01,-9.801391777132534955e+00
1.348019373693444837e-04,3.120206758559654903e-01,-9.799192555267229210e+00
-4.312630039813825436e-03,3.130387724837764285e-01,-9.805149698904855882e+00
1.125120757764259396e-03,3.132524447541512602e-01,-9.803700002213529885e+00
-7.351794532433069893e-03,3.045104981376826059e-01,-9.808114720789626872e+00
2.448962607122602466e-03,3.052891514608799262e-01,-9.804527478181819689e+00
-6.732271528120558311e-03,3.019657387496609835e-01,-9.809536408455722167e+00
-1.451985621181735428e-04,3.071993582959032798e-01,-9.801040561666104267e+00
9.219918142441328821e-04,3.063922599038076955e-01,-9.791382398404522291e+00
1.364528753400829622e-03,2.965980248200533187e-01,-9.796697436850442031e+00
4.706456862314890854e-03,3.140900149832999144e-01,-9.804868098437296453e+00
-2.980672790967766727e-03,2.975210486500548535e-01,-9.807388527749818508e+00
-4.521370679337045201e-03,3.049862317397502576e-01,-9.801595311185163695e+00
-2.663516254125411573e-03,2.995509734356396891e-01,-9.796775411273902279e+00
-5.309391052630383669e-03,2.983299116330723755e-01,-9.798092945873650095e+00
-5.173666984634957278e-03,3.021183300663483062e-01,-9.797784712461600876e+00
3.296568884410597429e-03,3.007512234996024270e-01,-9.787704397052575445e+00
-2.163737553740102595e-03,2.981719094084212540e-01,-9.794506961663715927e+00
5.274458963940347779e-03,2.985575066244355869e-01,-9.797677048306084657e+00
1.522900345282033425e-03,2.963587536206295781e-01,-9.809642100056747083e+00
8.695337548115881707e-03,2.939350390258632650e-01,-9.789842993173937913e+00
8.356536713483276278e-04,2.888352886651417428e-01,-9.799904669795585832e+00
1.197568481704001583e-02,2.934092306350352120e-01,-9.790517319200212398e+00
-3.525680064968190770e-03,2.900127432733723976e-01,-9.799032414853344974e+00
6.729511027670579022e-03,2.852078513166256268e-01,-9.807429126236069550e+00
3.153895260086682101e-03,2.953633963175622545e-01,-9.794041890366218084e+00
-2.929262781588134676e-04,2.861693723890660901e-01,-9.809718516247581732e+00
3.121692467370480555e-03,2.824854245019338128e-01,-9.802768490654257150e+00
5.539046203441231470e-03,2.821870156469967195e-01,-9.800491655843257988e+00
-1.471100160752504982e-03,2.811120409260443598e-01,-9.799626688555507670e+00
1.755059868471500664e-03,2.923912178249790661e-01,-9.798019664639429749e+00
-4.474711561147781159e-03,2.752801518400167513e-01,-9.808845075362384591e+00
-3.723879717858802167e-03,2.740390102737222389e-01,-9.791607949334061090e+00
-6.374632541459362457e-03,2.712299574030537230e-01,-9.804342733679902722e+00
7.315105700280360307e-03,2.787332039533667039e-01,-9.812846212422627445e+00
-2.680685773277650605e-03,2.866453139049822130e-01,-9.803268936590702864e+00
2.434632516076106271e-03,2.676350375069009302e-01,-9.795000114823547932e+00
8.656276254045322180e-03,2.745150143298671908e-01,-9.802005471979963858e+00
5.619661813470851197e-03,2.661526652164372675e-01,-9.798812964142102899e+00
-3.612390778324306093e-03,2.681850492583454093e-01,-9.795286247178175643e+00
1.709028010945930817e-03,2.623002085061104660e-01,-9.807027823098579233e+00
-7.751001398376853625e-03,2.655798075112622003e-01,-9.799293548124143882e+00
3.504970420473430427e-03,2.693234977980392686e-01,-9.802554106667784595e+00
1.106446623079979184e-03,2.638138781513192921e-01,-9.802189853298012068e+00
2.576937413807384256e-03,2.612014213371695592e-01,-9.788822246378352077e+00
7.311462236685510943e-03,2.556304337167130125e-01,-9.798761543516915751e+00
-1.318760099317717500e-04,2.556923402185428129e-01,-9.808916734351878830e+00
4.557536528767516695e-04,2.652003068633352334e-01,-9.806407696662430951e+00
1.981419306455166254e-03,2.526210969124663142e-01,-9.792262136401289396e+00
4.674995868470301248e-03,2.614899301306052859e-01,-9.806252487692573183e+00
-1.162226094656026998e-02,2.592388212910316514e-01,-9.795621623232724673e+00
2.582345467830372745e-03,2.461156386331413981e-01,-9.790998897652182009e+00
-4.721609752296481929e-03,2.560980818880186360e-01,-9.801170941270521908e+00
2.572854834995184827e-03,2.509722924469390826e-01,-9.801963878578318301e+00
-1.732336979967323987e-03,2.506285224137088097e-01,-9.794249717187001991e+00
-6.053032253060348575e-03,2.492403455027482340e-01,-9.810778042426459677e+00
-1.227329981980245649e-02,2.414157000941717368e-01,-9.800522161733518089e+00
1.061354128310390771e-03,2.541699830392404880e-01,-9.803554295191236889e+00
-2.335482751182215658e-03,2.476821909674187805e-01,-9.794900057289884998e+00
3.795261310959335398e-03,2.429871988819344297e-01,-9.790752480310160877e+00
-1.793797721684695480e-03,2.450313896857773399e-01,-9.796403225300545969e+00
4.287064118199537116e-03,2.457985212250255180e-01,-9.806801406875610638e+00
2.304414406184378521e-03,2.437836160855788858e-01,-9.805642724935921706e+00
4.752576909318810029e-03,2.347055353894656748e-01,-9.806172159128507815e+00
7.026879907878436256e-03,2.294629808398541415e-01,-9.797248297176125220e+00
-3.121051266852523272e-03,2.326826472852989991e-01,-9.801404951415580769e+00
7.938175197512304369e-06,2.318956633924400823e-01,-9.803284328257159785e+00
-2.762777790632468464e-03,2.210575505414731079e-01,-9.792957640622976356e+00
1.901395772675709174e-03,2.384038376604391274e-01,-9.799430667743017409e+00
-2.649701737295992020e-03,2.321012524526063492e-01,-9.791450866556623112e+00
-3.364353681205099322e-03,2.221607977773353282e-01,-9.805733384295720612e+00
4.993772323545801967e-04,2.217187601118403573e-01,-9.801650936014734583e+00
-6.110244854596453418e-03,2.289382245632926027e-01,-9.799550394192007019e+00
-1.183575058970022086e-03,2.219713841426316780e-01,-9.789333035631823776e+00
-2.770004624700191705e-03,2.321619724480251667e-01,-9.798206607625688846e+00
-3.858464213876284556e-03,2.308211609994753055e-01,-9.799869564501218377e+00
1.863843761412303443e-03,2.234432432877333508e-01,-9.795338756238180622e+00
1.678863127843137392e-03,2.196662429661727645e-01,-9.795989231431464717e+00
-3.175255556529795430e-03,2.192941736940467179e-01,-9.795834041740981490e+00
6.671876322716012529e-04,2.197584618226783026e-01,-9.802204207608303577e+00
9.258013759877900886e-03,2.136773359663090566e-01,-9.809317828371508341e+00
4.638364627671918636e-03,2.246617987746981349e-01,-9.792820564270792616e+00
-1.609303751102315189e-03,2.223084714657964645e-01,-9.809359812104355925e+00
-1.579883885359191845e-02,2.077177013172011866e-01,-9.791089521581572086e+00
-1.974894425856758319e-03,2.151689829320415637e-01,-9.805241380224169134e+00
-1.262367915536603694e-03,2.162440413240738768e-01,-9.808397614409066989e+00
2.543957876342527093e-03,2.145731024236227635e-01,-9.799230324213178633e+00
-3.192600676663355855e-03,2.073246294708773474e-01,-9.804305628458202193e+00
-5.084576687106843150e-03,2.058929041686625439e-01,-9.794122160673403243e+00
-3.330806223936964524e-04,2.040953703820367060e-01,-9.798594349565194150e+00
-8.654802961899308103e-03,2.032135345291951889e-01,-9.798362026259850310e+00
-9.355444849953517810e-04,2.004391804764801555e-01,-9.793627832048091619e+00
6.115920966582860793e-04,2.009022220125628033e-01,-9.802124386661292377e+00
8.208934640612954373e-03,2.039024480307209397e-01,-9.795187831740822304e+00
3.374166692536338663e-03,2.073259074799346513e-01,-9.807897558366496682e+00
-8.878803810446814909e-03,2.017905115780750935e-01,-9.806104709928632701e+00
1.260075738767299763e-03,2.055623527062785394e-01,-9.800762974806264793e+00
-2.523112368440395478e-03,2.030725515875766440e-01,-9.798950302913672417e+00
1.771432294898493947e-03,2.029794077853376011e-01,-9.800168473078899822e+00
-6.883302187477325328e-03,2.020291179843056728e-01,-9.798646537853434424e+00
1.052379036719455242e-02,1.929951087357412443e-01,-9.808680916842977382e+00
-3.478590902598676076e-03,1.883205461111646384e-01,-9.800632633672790917e+00
-2.993316583426569415e-03,1.882039223753509127e-01,-9.790805235752454649e+00
-5.041092588912654375e-03,1.942342011996645856e-01,-9.798100053468695947e+00
-8.086728152652306219e-04,2.009752202295113921e-01,-9.800119826336731066e+00
-1.982031549678222519e-04,1.915174334129040312e-01,-9.798413358506389059e+00
5.143909555371308298e-03,1.783130837508008770e-01,-9.795413429625392965e+00
6.374322708467169453e-03,1.952422932950745593e-01,-9.802714989668157131e+00
-3.178984679619706582e-03,1.889992609545514679e-01,-9.804892686016058789e+00
3.736952595769067308e-03,1.856096977013832749e-01,-9.802806947682707772e+00
-1.826938787199923909e-03,1.897904435599440387e-01,-9.801966170900310971e+00
1.154819834589906587e-03,1.762332976629311931e-01,-9.799029121139962939e+00
4.445787021058651874e-03,1.929468498633322149e-01,-9.794897560880292176e+00
-4.223696605382528052e-04,1.854763750718854409e-01,-9.796450227571423142e+00
8.207343941502394033e-03,1.810509042921058243e-01,-9.794361873206870683e+00
7.156830403845582285e-03,1.803533194958015784e-01,-9.798674898610814310e+00
-4.767340466678634224e-03,1.789359135245373600e-01,-9.790721215565648450e+00
1.236546914470394146e-04,1.796871578315674678e-01,-9.794341893655460041e+00
9.572494971796637270e-05,1.936942706441430462e-01,-9.795749080878566772e+00
-2.672749515992439728e-04,1.830062117283540180e-01,-9.807266861609278408e+00
6.558945636440625948e-03,1.778906007141940193e-01,-9.801286448707646315e+00
-5.254872485935225060e-03,1.829652996921916630e-01,-9.801260694181429756e+00
-3.057414872663125841e-03,1.735335576282913961e-01,-9.798954975279707824e+00
-4.462635123223558480e-03,1.817731582813710833e-01,-9.801272246871919336e+00
5.616104768192224476e-03,1.800360815476153564e-01,-9.799044298759651994e+00
-3.268942663280495139e-03,1.817812398200513713e-01,-9.800133953434539080e+00
-7.229384857584728215e-03,1.764159293107920579e-01,-9.795453969339487088e+00
1.084577366623963590e-03,1.681647090138475020e-01,-9.802898759228643399e+00
1.129062379534402291e-03,1.719238438735657404e-01,-9.800577686783300990e+00
-4.385543056570204677e-03,1.692624440019855347e-01,-9.797939842583193837e+00
-3.030398886382866096e-03,1.754076793770566745e-01,-9.799788912973845356e+00
1.160012751228746289e-03,1.614572562922562959e-01,-9.795189885209710567e+00
7.617606594690020175e-03,1.810701744647832401e-01,-9.800205026454595014e+00
3.231542725439443334e-03,1.650485616617967111e-01,-9.802970335459281870e+00
-5.961054985581012988e-03,1.642537683330752285e-01,-9.803128012019969972e+00
7.628869035913923673e-03,1.703973714361540215e-01,-9.811524227971741396e+00
-1.150293672577189404e-03,1.500436436479062607e-01,-9.791932069822303575e+00
-9.449907925648775686e-05,1.672170365706796835e-01,-9.796126347214134000e+00
-5.941650933343397938e-03,1.587317748788598659e-01,-9.793716667253800523e+00
5.671576319343594325e-03,1.614179367029630607e-01,-9.798862985944388981e+00
-3.888421269940485741e-03,1.553494808889565870e-01,-9.808327279562879752e+00
7.415506539153292852e-03,1.561482383134248086e-01,-9.801430563237246929e+00
-1.437971583821135661e-03,1.499494845987900393e-01,-9.810323832097040508e+00
-3.364451645240013403e-03,1.561361115751296325e-01,-9.793765915480406647e+00
8.215965255661877506e-03,1.634740977157000674e-01,-9.800905279422680749e+00
-2.902148258015056163e-03,1.559596845463788461e-01,-9.791294792314380047e+00
-6.364158200898036022e-03,1.569932031796413274e-01,-9.800139632215632446e+00
-5.304322929570066091e-03,1.568930487395135687e-01,-9.797224826400306341e+00
-5.359799867233040966e-04,1.602066001650435667e-01,-9.798252491919106077e+00
5.431557728092979188e-03,1.523710091909236120e-01,-9.805274367837007787e+00
-2.255233323453731398e-03,1.485369941685769080e-01,-9.799327350261918923e+00
5.288873921350517940e-03,1.429253581135016549e-01,-9.795075610688604328e+00
1.563561375888733917e-04,1.483701885641032225e-01,-9.798080873077489983e+00
9.142798948664665644e-04,1.460099418811025007e-01,-9.796540973062448643e+00
3.553171118926386684e-04,1.424988934072226321e-01,-9.790759920674808825e+00
1.734572753671619451e-03,1.518431401432796257e-01,-9.804014456143832490e+00
3.891681326796841457e-03,1.506656096967822211e-01,-9.794192608653883525e+00
3.903198057259897429e-03,1.472046157912439424e-01,-9.805361557193108979e+00
-5.045923825786858934e-03,1.384738111569187302e-01,-9.800344351174098634e+00
2.301319178391723723e-03,1.421364924596819346e-01,-9.801342191562397943e+00
-3.247815460652152958e-03,1.430657754104772417e-01,-9.797072996254499344e+00
-4.184975901249819632e-04,1.460099435280645674e-01,-9.799954850425860897e+00
-3.117492785621517413e-03,1.488064430638300073e-01,-9.800397846303233962e+00
-2.270396838191432107e-03,1.353602623171628883e-01,-9.808245987479349282e+00
4.736503573147225407e-03,1.354712309055692843e-01,-9.789357341517238353e+00
-1.815010940826384828e-03,1.380113000934496126e-01,-9.809075348052720855e+00
-6.760508217569932699e-03,1.338702535132254845e-01,-9.800188357147829876e+00
5.243319584541418499e-03,1.298997677813172047e-01,-9.799710687669616505e+00
-6.089665397614466708e-03,1.424311923537197322e-01,-9.802885089777035432e+00
3.149151983643510709e-04,1.320227993660914034e-01,-9.798525731558440199e+00
-1.541192847831713349e-04,1.364692924627138593e-01,-9.808238425227857604e+00
-2.985737779678449867e-03,1.350403588462946169e-01,-9.799797107465570534e+00
-4.339396637208586816e-03,1.317153455881915902e-01,-9.805135793159315938e+00
4.862110302239770754e-03,1.400251283842275929e-01,-9.799814425121489592e+00
1.887422651701130489e-03,1.338258794617110947e-01,-9.798095246256973923e+00
